ssa RRTMG LUT interpolated from GADS (DAR 09/2013)
V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
  527.1   80  1.3549 -2.180e-09  0.085  0.170    1.50  1.9055  2.536  0.256  1.000  0.775  1.000  2.327  2.878  2.707  2.265  1.718  1.236  0.849
  399.8   80  1.3590 -5.414e-09  0.085  0.170    1.50  2.6207  3.489  0.256  1.000  0.798  1.000  2.394  3.146  3.197  2.929  2.465  1.964  1.511
  329.1   80  1.3655 -1.070e-07  0.085  0.170    1.50  3.0070  4.003  0.256  1.000  0.799  1.000  2.398  3.237  3.388  3.249  2.884  2.432  2.001
  229.8   80  1.3828 -7.186e-07  0.085  0.170    1.50  3.1357  4.174  0.256  1.000  0.774  1.000  2.322  3.209  3.382  3.426  3.231  2.957  2.684
 7082.2   80  1.3219 -2.562e-02  0.085  0.170    1.50  0.0142  0.019  0.256  0.049  0.040  1.000  0.119  0.505  0.025  0.001  0.000  0.000  0.000
  300.0   90  1.3610 -1.640e-07  0.085  0.203    1.50  3.1322  3.490  0.306  1.000  0.794  1.000  2.382  3.305  3.542  3.574  3.369  3.059  2.741
  400.0   90  1.3510 -3.950e-09  0.085  0.203    1.50  2.9072  3.239  0.306  1.000  0.809  1.000  2.426  3.284  3.460  3.322  2.952  2.489  2.042
  440.0   90  1.3493 -2.696e-09  0.085  0.203    1.50  2.7294  3.041  0.306  1.000  0.808  1.000  2.422  3.237  3.361  3.158  2.735  2.242  1.782
  500.0   90  1.3470 -2.080e-09  0.085  0.203    1.50  2.4316  2.709  0.306  1.000  0.802  1.000  2.405  3.147  3.183  2.891  2.406  1.894  1.436
  550.0   90  1.3450 -2.560e-09  0.085  0.203    1.50  2.1810  2.430  0.306  1.000  0.795  1.000  2.385  3.060  3.021  2.664  2.143  1.632  1.192
  600.0   90  1.3440 -1.130e-08  0.085  0.203    1.50  1.9502  2.173  0.306  1.000  0.786  1.000  2.358  2.965  2.849  2.437  1.894  1.395  0.982
  675.0   90  1.3430 -2.256e-08  0.085  0.203    1.50  1.6424  1.830  0.306  1.000  0.771  1.000  2.313  2.814  2.591  2.115  1.561  1.095  0.731
  800.0   90  1.3400 -2.610e-07  0.085  0.203    1.50  1.2220  1.362  0.306  1.000  0.742  1.000  2.227  2.562  2.189  1.655  1.121  0.727  0.446
  870.0   90  1.3391 -3.427e-07  0.085  0.203    1.50  1.0407  1.160  0.306  1.000  0.725  1.000  2.174  2.423  1.984  1.436  0.928  0.577  0.339
 1000.0   90  1.3380 -1.320e-05  0.085  0.203    1.50  0.7818  0.871  0.306  1.000  0.690  1.000  2.069  2.179  1.647  1.101  0.653  0.375  0.204
 1020.0   90  1.3377 -5.446e-06  0.085  0.203    1.50  0.7483  0.834  0.306  1.000  0.684  1.000  2.053  2.144  1.601  1.057  0.619  0.351  0.189
55555.6   90  1.5490 -3.480e-01  0.085  0.203    1.50  0.0366  0.041  0.306  0.000  0.003  1.000  0.008  0.500  0.001  0.000  0.000  0.000  0.000
23529.4   90  1.5357 -3.511e-01  0.085  0.203    1.50  0.0557  0.062  0.306  0.001  0.005  1.000  0.017  0.500  0.004  0.000  0.000  0.000  0.000
17699.1   90  1.4375 -4.053e-01  0.085  0.203    1.50  0.0926  0.103  0.306  0.001  0.009  1.000  0.029  0.500  0.006  0.000  0.000  0.000  0.000
15037.6   90  1.2852 -3.761e-01  0.085  0.203    1.50  0.1129  0.126  0.306  0.002  0.012  1.000  0.037  0.501  0.008  0.000  0.000  0.000  0.000
13157.9   90  1.1746 -2.956e-01  0.085  0.203    1.50  0.1081  0.121  0.306  0.001  0.016  1.000  0.046  0.501  0.011  0.000  0.000  0.000  0.000
11111.1   90  1.1705 -9.933e-02  0.085  0.203    1.50  0.0430  0.048  0.306  0.003  0.022  1.000  0.066  0.502  0.015  0.000  0.000  0.000  0.000
 9708.7   90  1.2587 -4.442e-02  0.085  0.203    1.50  0.0214  0.024  0.306  0.014  0.030  1.000  0.089  0.503  0.019  0.001  0.000  0.000  0.000
 8849.6   90  1.2954 -3.815e-02  0.085  0.203    1.50  0.0200  0.022  0.306  0.027  0.036  1.000  0.108  0.504  0.023  0.001  0.000  0.000  0.000
 7782.1   90  1.3060 -3.241e-02  0.085  0.203    1.50  0.0199  0.023  0.306  0.047  0.046  1.000  0.139  0.507  0.030  0.001  0.000  0.000  0.000
 6968.6   90  1.3128 -2.356e-02  0.085  0.203    1.50  0.0168  0.019  0.306  0.080  0.057  1.000  0.171  0.511  0.036  0.002  0.000  0.000  0.000
 6097.6   90  1.3302 -9.603e-02  0.085  0.203    1.50  0.0747  0.083  0.306  0.035  0.074  1.000  0.221  0.517  0.047  0.003  0.000  0.000  0.000
 5154.6   90  1.3360 -4.067e-03  0.085  0.203    1.50  0.0094  0.011  0.306  0.358  0.101  1.000  0.303  0.533  0.065  0.006  0.001  0.000  0.000
 4618.9   90  1.3411 -1.458e-02  0.085  0.203    1.50  0.0231  0.026  0.306  0.379  0.123  1.000  0.368  0.549  0.080  0.009  0.001  0.000  0.000
 4319.7   90  1.3490 -8.969e-03  0.085  0.203    1.50  0.0211  0.024  0.306  0.529  0.139  1.000  0.416  0.561  0.091  0.012  0.001  0.000  0.000
 4016.1   90  1.3603 -4.483e-03  0.085  0.203    1.50  0.0210  0.024  0.306  0.745  0.158  1.000  0.474  0.578  0.105  0.015  0.002  0.000  0.000
 3418.8   90  1.4195 -1.771e-02  0.085  0.203    1.50  0.0622  0.069  0.306  0.605  0.211  1.000  0.633  0.634  0.143  0.027  0.005  0.001  0.000
 3444.7   90  1.4143 -1.448e-02  0.085  0.203    1.50  0.0558  0.062  0.306  0.646  0.208  1.000  0.624  0.631  0.141  0.027  0.005  0.001  0.000
 2777.0   90  1.3017 -2.101e-01  0.085  0.203    1.50  0.3719  0.415  0.306  0.386  0.259  1.000  0.775  0.710  0.218  0.054  0.013  0.003  0.001
 2320.2   90  1.2856  4.032e-02  0.085  0.203    1.50  0.0010  0.002  0.306  1.000  0.349  1.000  1.045  0.878  0.334  0.106  0.030  0.009  0.003
 2044.2   90  1.3140  4.050e-03  0.085  0.203    1.50  0.1049  0.117  0.306  0.982  0.407  1.000  1.221  1.015  0.436  0.161  0.053  0.018  0.006
 1778.4   90  1.3225 -1.040e-03  0.085  0.203    1.50  0.1737  0.194  0.306  0.994  0.472  1.000  1.416  1.198  0.586  0.250  0.095  0.036  0.014
 1455.2   90  1.3319 -4.376e-04  0.085  0.203    1.50  0.3132  0.349  0.306  0.997  0.561  1.000  1.681  1.511  0.876  0.449  0.202  0.090  0.038
 1270.3   90  1.3338 -9.080e-05  0.085  0.203    1.50  0.4438  0.495  0.306  1.000  0.613  1.000  1.840  1.748  1.124  0.641  0.322  0.159  0.074
  944.3   90  1.3387 -1.281e-05  0.085  0.203    1.50  0.8839  0.985  0.306  1.000  0.705  1.000  2.114  2.281  1.783  1.233  0.758  0.451  0.253
  693.5   90  1.3430 -3.680e-08  0.085  0.203    1.50  1.5757  1.756  0.306  1.000  0.766  1.000  2.301  2.775  2.527  2.040  1.486  1.030  0.678
  527.1   90  1.3458 -1.542e-09  0.085  0.203    1.50  2.2939  2.556  0.306  1.000  0.798  1.000  2.395  3.101  3.097  2.768  2.262  1.749  1.299
  399.8   90  1.3510 -3.947e-09  0.085  0.203    1.50  2.9082  3.240  0.306  1.000  0.809  1.000  2.426  3.284  3.460  3.323  2.953  2.490  2.044
  329.1   90  1.3568 -6.665e-08  0.085  0.203    1.50  3.1250  3.482  0.306  1.000  0.802  1.000  2.407  3.318  3.554  3.533  3.275  2.903  2.527
  229.8   90  1.3747 -4.366e-07  0.085  0.203    1.50  2.9816  3.322  0.306  1.000  0.767  1.000  2.299  3.222  3.414  3.559  3.464  3.318  3.162
 7082.2   90  1.3166 -2.689e-02  0.085  0.203    1.50  0.0186  0.021  0.306  0.074  0.055  1.000  0.166  0.510  0.035  0.002  0.000  0.000  0.000
  300.0   95  1.3560 -9.780e-08  0.085  0.247    1.50  3.0158  2.760  0.372  1.000  0.784  1.000  2.353  3.310  3.566  3.702  3.607  3.433  3.241
  400.0   95  1.3460 -3.020e-09  0.085  0.247    1.50  3.0937  2.832  0.372  1.000  0.810  1.000  2.431  3.365  3.632  3.624  3.372  3.000  2.614
  440.0   95  1.3443 -1.935e-09  0.085  0.247    1.50  3.0103  2.756  0.372  1.000  0.814  1.000  2.440  3.349  3.590  3.525  3.216  2.794  2.367
  500.0   95  1.3420 -1.600e-09  0.085  0.247    1.50  2.8131  2.575  0.372  1.000  0.814  1.000  2.442  3.303  3.486  3.337  2.954  2.479  2.018
  550.0   95  1.3400 -2.290e-09  0.085  0.247    1.50  2.6124  2.391  0.372  1.000  0.812  1.000  2.435  3.250  3.376  3.160  2.724  2.223  1.752
  600.0   95  1.3390 -1.110e-08  0.085  0.247    1.50  2.4069  2.203  0.372  1.000  0.807  1.000  2.421  3.184  3.245  2.968  2.489  1.975  1.508
  675.0   95  1.3380 -2.304e-08  0.085  0.247    1.50  2.1065  1.928  0.372  1.000  0.798  1.000  2.392  3.071  3.034  2.674  2.150  1.636  1.193
  800.0   95  1.3350 -2.000e-07  0.085  0.247    1.50  1.6518  1.512  0.372  1.000  0.778  1.000  2.333  2.868  2.677  2.216  1.660  1.181  0.800
  870.0   95  1.3341  4.633e-07  0.085  0.247    1.50  1.4411  1.319  0.372  1.000  0.765  1.000  2.294  2.749  2.481  1.981  1.426  0.978  0.637
 1000.0   95  1.3330 -8.581e-06  0.085  0.247    1.50  1.1240  1.029  0.372  1.000  0.739  1.000  2.216  2.530  2.138  1.598  1.069  0.685  0.416
 1020.0   95  1.3327  1.537e-07  0.085  0.247    1.50  1.0815  0.990  0.372  1.000  0.735  1.000  2.203  2.497  2.089  1.546  1.023  0.649  0.390
55555.6   95  1.5410 -3.430e-01  0.085  0.247    1.50  0.0443  0.041  0.372  0.000  0.004  1.000  0.012  0.500  0.002  0.000  0.000  0.000  0.000
23529.4   95  1.5271 -3.567e-01  0.085  0.247    1.50  0.0697  0.063  0.372  0.002  0.009  1.000  0.026  0.500  0.004  0.000  0.000  0.000  0.000
17699.1   95  1.4254 -4.154e-01  0.085  0.247    1.50  0.1171  0.107  0.372  0.002  0.014  1.000  0.042  0.501  0.008  0.000  0.000  0.000  0.000
15037.6   95  1.2792 -3.881e-01  0.085  0.247    1.50  0.1430  0.131  0.372  0.003  0.018  1.000  0.054  0.501  0.012  0.000  0.000  0.000  0.000
13157.9   95  1.1660 -3.051e-01  0.085  0.247    1.50  0.1373  0.126  0.372  0.003  0.022  1.000  0.068  0.502  0.016  0.000  0.000  0.000  0.000
11111.1   95  1.1595 -1.024e-01  0.085  0.247    1.50  0.0545  0.050  0.372  0.003  0.031  1.000  0.095  0.504  0.022  0.001  0.000  0.000  0.000
 9708.7   95  1.2477 -4.548e-02  0.085  0.247    1.50  0.0272  0.025  0.372  0.022  0.043  1.000  0.129  0.506  0.028  0.001  0.000  0.000  0.000
 8849.6   95  1.2832 -3.847e-02  0.085  0.247    1.50  0.0254  0.023  0.372  0.042  0.052  1.000  0.156  0.509  0.034  0.002  0.000  0.000  0.000
 7782.1   95  1.3018 -3.319e-02  0.085  0.247    1.50  0.0259  0.024  0.372  0.077  0.067  1.000  0.201  0.515  0.043  0.003  0.000  0.000  0.000
 6968.6   95  1.3100 -2.438e-02  0.085  0.247    1.50  0.0225  0.021  0.372  0.123  0.082  1.000  0.246  0.522  0.053  0.004  0.000  0.000  0.000
 6097.6   95  1.3235 -9.880e-02  0.085  0.247    1.50  0.0977  0.090  0.372  0.056  0.104  1.000  0.313  0.535  0.067  0.006  0.001  0.000  0.000
 5154.6   95  1.3311 -4.099e-03  0.085  0.247    1.50  0.0161  0.015  0.372  0.469  0.142  1.000  0.425  0.564  0.094  0.013  0.002  0.000  0.000
 4618.9   95  1.3361 -1.504e-02  0.085  0.247    1.50  0.0357  0.033  0.372  0.484  0.171  1.000  0.513  0.592  0.118  0.018  0.003  0.001  0.000
 4319.7   95  1.3439 -9.254e-03  0.085  0.247    1.50  0.0349  0.032  0.372  0.623  0.192  1.000  0.574  0.615  0.135  0.023  0.004  0.001  0.000
 4016.1   95  1.3552 -4.598e-03  0.085  0.247    1.50  0.0373  0.035  0.372  0.814  0.217  1.000  0.649  0.645  0.156  0.031  0.006  0.001  0.000
 3418.8   95  1.4171 -1.827e-02  0.085  0.247    1.50  0.1042  0.095  0.372  0.688  0.282  1.000  0.846  0.736  0.215  0.054  0.012  0.003  0.001
 3444.7   95  1.4117 -1.493e-02  0.085  0.247    1.50  0.0946  0.086  0.372  0.725  0.279  1.000  0.836  0.731  0.211  0.052  0.012  0.003  0.001
 2777.0   95  1.2917 -2.166e-01  0.085  0.247    1.50  0.4837  0.443  0.372  0.408  0.333  1.000  1.001  0.852  0.331  0.106  0.031  0.009  0.002
 2320.2   95  1.2807  4.168e-02  0.085  0.247    1.50  0.0312  0.029  0.372  1.000  0.440  1.000  1.317  1.106  0.512  0.203  0.072  0.026  0.009
 2044.2   95  1.3090  4.207e-03  0.085  0.247    1.50  0.1792  0.164  0.372  0.989  0.497  1.000  1.492  1.283  0.663  0.299  0.119  0.048  0.019
 1778.4   95  1.3184 -1.047e-03  0.085  0.247    1.50  0.2861  0.262  0.372  0.995  0.558  1.000  1.676  1.508  0.875  0.447  0.201  0.091  0.039
 1455.2   95  1.3278 -4.328e-04  0.085  0.247    1.50  0.4952  0.453  0.372  0.997  0.636  1.000  1.907  1.862  1.254  0.747  0.393  0.202  0.099
 1270.3   95  1.3288 -8.044e-05  0.085  0.247    1.50  0.6775  0.620  0.372  1.000  0.679  1.000  2.038  2.112  1.557  1.016  0.587  0.330  0.175
  944.3   95  1.3337 -1.028e-05  0.085  0.247    1.50  1.2513  1.145  0.372  1.000  0.750  1.000  2.250  2.623  2.280  1.753  1.209  0.797  0.499
  693.5   95  1.3380 -3.414e-08  0.085  0.247    1.50  2.0378  1.865  0.372  1.000  0.795  1.000  2.384  3.041  2.979  2.601  2.070  1.559  1.124
  527.1   95  1.3408 -1.148e-09  0.085  0.247    1.50  2.7060  2.477  0.372  1.000  0.813  1.000  2.439  3.276  3.429  3.243  2.830  2.339  1.871
  399.8   95  1.3460 -3.026e-09  0.085  0.247    1.50  3.0940  2.832  0.372  1.000  0.810  1.000  2.431  3.365  3.632  3.624  3.373  3.001  2.616
  329.1   95  1.3518 -4.102e-08  0.085  0.247    1.50  3.0964  2.834  0.372  1.000  0.795  1.000  2.387  3.342  3.616  3.705  3.559  3.311  3.043
  229.8   95  1.3697 -2.577e-07  0.085  0.247    1.50  2.7501  2.517  0.372  1.000  0.754  1.000  2.264  3.219  3.411  3.668  3.678  3.693  3.688
 7082.2   95  1.3132 -2.775e-02  0.085  0.247    1.50  0.0247  0.023  0.372  0.114  0.080  1.000  0.240  0.521  0.052  0.004  0.000  0.000  0.000
  300.0   99  1.3500 -3.440e-08  0.085  0.406    1.50  2.4932  1.388  0.613  1.000  0.762  1.000  2.285  3.330  3.602  4.003  4.177  4.395  4.577
  400.0   99  1.3400 -2.120e-09  0.085  0.406    1.50  2.8180  1.568  0.613  1.000  0.782  1.000  2.347  3.351  3.646  3.877  3.897  3.869  3.813
  440.0   99  1.3391 -1.209e-09  0.085  0.406    1.50  2.9299  1.631  0.613  1.000  0.791  1.000  2.373  3.371  3.681  3.869  3.841  3.738  3.605
  500.0   99  1.3370 -1.130e-09  0.085  0.406    1.50  3.0513  1.698  0.613  1.000  0.803  1.000  2.410  3.404  3.732  3.868  3.776  3.576  3.345
  550.0   99  1.3350 -2.040e-09  0.085  0.406    1.50  3.0997  1.725  0.613  1.000  0.811  1.000  2.434  3.424  3.758  3.853  3.711  3.445  3.146
  600.0   99  1.3330 -1.100e-08  0.085  0.406    1.50  3.0999  1.725  0.613  1.000  0.817  1.000  2.452  3.433  3.763  3.818  3.628  3.306  2.953
  675.0   99  1.3320 -2.333e-08  0.085  0.406    1.50  3.0311  1.686  0.613  1.000  0.822  1.000  2.465  3.420  3.722  3.713  3.453  3.063  2.649
  800.0   99  1.3300 -1.420e-07  0.085  0.406    1.50  2.7893  1.552  0.613  1.000  0.822  1.000  2.466  3.362  3.590  3.472  3.108  2.640  2.172
  870.0   99  1.3292  1.248e-06  0.085  0.406    1.50  2.6204  1.458  0.613  1.000  0.819  1.000  2.458  3.313  3.489  3.311  2.899  2.403  1.924
 1000.0   99  1.3280 -4.170e-06  0.085  0.406    1.50  2.2905  1.275  0.613  1.000  0.812  1.000  2.435  3.205  3.275  2.994  2.510  1.990  1.516
 1020.0   99  1.3277  5.548e-06  0.085  0.406    1.50  2.2396  1.247  0.613  1.000  0.811  1.000  2.431  3.187  3.240  2.945  2.452  1.931  1.460
55555.6   99  1.5340 -3.380e-01  0.085  0.406    1.50  0.0727  0.040  0.613  0.002  0.010  1.000  0.031  0.500  0.006  0.000  0.000  0.000  0.000
23529.4   99  1.5197 -3.623e-01  0.085  0.406    1.50  0.1193  0.066  0.613  0.006  0.023  1.000  0.068  0.502  0.013  0.000  0.000  0.000  0.000
17699.1   99  1.4127 -4.247e-01  0.085  0.406    1.50  0.2038  0.113  0.613  0.010  0.037  1.000  0.110  0.504  0.023  0.001  0.000  0.000  0.000
15037.6   99  1.2742 -4.001e-01  0.085  0.406    1.50  0.2479  0.138  0.613  0.011  0.047  1.000  0.139  0.507  0.031  0.001  0.000  0.000  0.000
13157.9   99  1.1572 -3.144e-01  0.085  0.406    1.50  0.2363  0.131  0.613  0.010  0.057  1.000  0.172  0.512  0.041  0.003  0.000  0.000  0.000
11111.1   99  1.1491 -1.053e-01  0.085  0.406    1.50  0.0945  0.052  0.613  0.013  0.079  1.000  0.239  0.522  0.057  0.005  0.000  0.000  0.000
 9708.7   99  1.2366 -4.645e-02  0.085  0.406    1.50  0.0498  0.028  0.613  0.071  0.106  1.000  0.319  0.537  0.073  0.007  0.001  0.000  0.000
 8849.6   99  1.2709 -3.876e-02  0.085  0.406    1.50  0.0486  0.027  0.613  0.130  0.127  1.000  0.382  0.553  0.087  0.011  0.001  0.000  0.000
 7782.1   99  1.2993 -3.394e-02  0.085  0.406    1.50  0.0549  0.030  0.613  0.224  0.160  1.000  0.482  0.582  0.112  0.017  0.002  0.000  0.000
 6968.6   99  1.3077 -2.514e-02  0.085  0.406    1.50  0.0529  0.030  0.613  0.318  0.194  1.000  0.579  0.618  0.140  0.025  0.005  0.001  0.000
 6097.6   99  1.3167 -1.015e-01  0.085  0.406    1.50  0.1964  0.109  0.613  0.155  0.235  1.000  0.706  0.670  0.182  0.039  0.008  0.002  0.000
 5154.6   99  1.3264 -4.102e-03  0.085  0.406    1.50  0.0676  0.038  0.613  0.734  0.306  1.000  0.918  0.789  0.263  0.074  0.019  0.005  0.002
 4618.9   99  1.3301 -1.550e-02  0.085  0.406    1.50  0.1184  0.066  0.613  0.711  0.353  1.000  1.060  0.883  0.334  0.107  0.031  0.010  0.003
 4319.7   99  1.3384 -9.527e-03  0.085  0.406    1.50  0.1313  0.073  0.613  0.804  0.384  1.000  1.154  0.953  0.385  0.134  0.042  0.014  0.004
 4016.1   99  1.3511 -4.702e-03  0.085  0.406    1.50  0.1572  0.088  0.613  0.914  0.419  1.000  1.258  1.038  0.449  0.170  0.057  0.020  0.007
 3418.8   99  1.4150 -1.884e-02  0.085  0.406    1.50  0.3729  0.207  0.613  0.827  0.495  1.000  1.484  1.237  0.612  0.270  0.103  0.040  0.014
 3444.7   99  1.4095 -1.539e-02  0.085  0.406    1.50  0.3484  0.194  0.613  0.851  0.491  1.000  1.474  1.229  0.604  0.265  0.101  0.039  0.014
 2777.0   99  1.2817 -2.241e-01  0.085  0.406    1.50  0.8433  0.470  0.613  0.468  0.554  1.000  1.661  1.518  0.933  0.489  0.230  0.105  0.047
 2320.2   99  1.2768  4.325e-02  0.085  0.406    1.50  0.2784  0.155  0.613  1.000  0.656  1.000  1.969  1.965  1.368  0.836  0.456  0.241  0.122
 2044.2   99  1.3041  4.400e-03  0.085  0.406    1.50  0.6047  0.336  0.613  0.999  0.691  1.000  2.072  2.177  1.639  1.087  0.643  0.367  0.200
 1778.4   99  1.3133 -1.058e-03  0.085  0.406    1.50  0.8698  0.484  0.613  0.997  0.726  1.000  2.178  2.423  1.977  1.424  0.917  0.566  0.332
 1455.2   99  1.3227 -4.298e-04  0.085  0.406    1.50  1.3262  0.738  0.613  0.998  0.766  1.000  2.298  2.747  2.470  1.964  1.407  0.961  0.623
 1270.3   99  1.3238 -7.067e-05  0.085  0.406    1.50  1.6561  0.922  0.613  1.000  0.787  1.000  2.362  2.942  2.794  2.355  1.800  1.304  0.901
  944.3   99  1.3286 -7.894e-06  0.085  0.406    1.50  2.4327  1.354  0.613  1.000  0.816  1.000  2.446  3.253  3.370  3.131  2.675  2.160  1.681
  693.5   99  1.3320 -3.144e-08  0.085  0.406    1.50  3.0047  1.672  0.613  1.000  0.822  1.000  2.466  3.413  3.705  3.679  3.403  2.999  2.574
  527.1   99  1.3359 -7.562e-10  0.085  0.406    1.50  3.0839  1.716  0.613  1.000  0.808  1.000  2.424  3.416  3.749  3.862  3.743  3.506  3.236
  399.8   99  1.3400 -2.134e-09  0.085  0.406    1.50  2.8172  1.568  0.613  1.000  0.782  1.000  2.347  3.351  3.646  3.877  3.897  3.870  3.814
  329.1   99  1.3464 -1.645e-08  0.085  0.406    1.50  2.5820  1.437  0.613  1.000  0.765  1.000  2.294  3.316  3.582  3.919  4.042  4.179  4.289
  229.8   99  1.3649 -8.587e-08  0.085  0.406    1.50  2.3607  1.313  0.613  1.000  0.762  1.000  2.286  3.390  3.697  4.263  4.535  4.918  5.235
 7082.2   99  1.3105 -2.853e-02  0.085  0.406    1.50  0.0568  0.032  0.613  0.303  0.189  1.000  0.565  0.613  0.135  0.023  0.004  0.001  0.000
