soot RRTMG LUT interpolated from GADS (DAR 09/2013)
V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
  527.1   80  1.5731 -2.574e-01  0.020  0.024    1.60  0.3383  3.380  0.042  0.161  0.229  1.000  0.686  0.653  0.157  0.036  0.008  0.003  0.000
  399.8   80  1.5731 -2.660e-01  0.020  0.024    1.60  0.5273  5.270  0.042  0.235  0.314  1.000  0.942  0.782  0.261  0.081  0.024  0.007  0.002
  329.1   80  1.5767 -2.715e-01  0.020  0.024    1.60  0.7146  7.141  0.042  0.288  0.378  1.000  1.134  0.911  0.368  0.136  0.045  0.016  0.005
  229.8   80  1.4873 -2.581e-01  0.020  0.024    1.60  0.9700  9.694  0.042  0.322  0.485  1.000  1.455  1.230  0.661  0.315  0.138  0.060  0.026
 7082.2   80  1.7486 -3.739e-01  0.020  0.024    1.60  0.0225  0.224  0.042  0.000  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
  300.0   90  1.4794 -1.710e-01  0.020  0.028    1.60  0.7281  6.237  0.049  0.379  0.481  1.000  1.442  1.211  0.629  0.293  0.125  0.054  0.023
  400.0   90  1.4831 -1.680e-01  0.020  0.028    1.60  0.4607  3.946  0.049  0.300  0.375  1.000  1.124  0.923  0.373  0.137  0.047  0.017  0.006
  440.0   90  1.4832 -1.664e-01  0.020  0.028    1.60  0.3930  3.366  0.049  0.272  0.340  1.000  1.020  0.849  0.312  0.104  0.033  0.011  0.003
  500.0   90  1.4831 -1.640e-01  0.020  0.028    1.60  0.3172  2.717  0.049  0.233  0.295  1.000  0.886  0.765  0.245  0.072  0.020  0.006  0.002
  550.0   90  1.4831 -1.600e-01  0.020  0.028    1.60  0.2682  2.297  0.049  0.206  0.264  1.000  0.792  0.714  0.204  0.054  0.014  0.004  0.001
  600.0   90  1.4831 -1.590e-01  0.020  0.028    1.60  0.2321  1.988  0.049  0.181  0.237  1.000  0.710  0.674  0.173  0.041  0.010  0.003  0.001
  675.0   90  1.4831 -1.580e-01  0.020  0.028    1.60  0.1932  1.655  0.049  0.148  0.202  1.000  0.607  0.629  0.139  0.028  0.006  0.001  0.000
  800.0   90  1.4831 -1.570e-01  0.020  0.028    1.60  0.1503  1.287  0.049  0.106  0.158  1.000  0.475  0.582  0.101  0.016  0.003  0.001  0.000
  870.0   90  1.4828 -1.583e-01  0.020  0.028    1.60  0.1348  1.154  0.049  0.088  0.139  1.000  0.418  0.564  0.086  0.012  0.002  0.000  0.000
 1000.0   90  1.4867 -1.600e-01  0.020  0.028    1.60  0.1137  0.974  0.049  0.064  0.112  1.000  0.335  0.542  0.067  0.008  0.001  0.000  0.000
 1020.0   90  1.4872 -1.602e-01  0.020  0.028    1.60  0.1110  0.951  0.049  0.061  0.109  1.000  0.324  0.540  0.065  0.008  0.001  0.000  0.000
55555.6   90  1.8038 -3.530e-01  0.020  0.028    1.60  0.0048  0.041  0.049  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
23529.4   90  1.7544 -3.201e-01  0.020  0.028    1.60  0.0067  0.058  0.049  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
17699.1   90  1.7174 -3.004e-01  0.020  0.028    1.60  0.0086  0.074  0.049  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
15037.6   90  1.6944 -2.880e-01  0.020  0.028    1.60  0.0100  0.086  0.049  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
13157.9   90  1.6775 -2.780e-01  0.020  0.028    1.60  0.0112  0.096  0.049  0.000  0.001  1.000  0.003  0.500  0.000  0.000  0.000  0.000  0.000
11111.1   90  1.6589 -2.666e-01  0.020  0.028    1.60  0.0129  0.110  0.049  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
 9708.7   90  1.6457 -2.606e-01  0.020  0.028    1.60  0.0145  0.125  0.049  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
 8849.6   90  1.6342 -2.530e-01  0.020  0.028    1.60  0.0157  0.134  0.049  0.000  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
 7782.1   90  1.6153 -2.427e-01  0.020  0.028    1.60  0.0174  0.149  0.049  0.000  0.002  1.000  0.007  0.500  0.001  0.000  0.000  0.000  0.000
 6968.6   90  1.5920 -2.345e-01  0.020  0.028    1.60  0.0190  0.163  0.049  0.000  0.003  1.000  0.009  0.500  0.001  0.000  0.000  0.000  0.000
 6097.6   90  1.5834 -2.270e-01  0.020  0.028    1.60  0.0213  0.183  0.049  0.000  0.004  1.000  0.012  0.500  0.002  0.000  0.000  0.000  0.000
 5154.6   90  1.5657 -2.200e-01  0.020  0.028    1.60  0.0248  0.212  0.049  0.001  0.006  1.000  0.016  0.500  0.003  0.000  0.000  0.000  0.000
 4618.9   90  1.5546 -2.159e-01  0.020  0.028    1.60  0.0274  0.235  0.049  0.001  0.007  1.000  0.019  0.500  0.004  0.000  0.000  0.000  0.000
 4319.7   90  1.5499 -2.137e-01  0.020  0.028    1.60  0.0292  0.250  0.049  0.001  0.008  1.000  0.022  0.500  0.004  0.000  0.000  0.000  0.000
 4016.1   90  1.5454 -2.112e-01  0.020  0.028    1.60  0.0312  0.267  0.049  0.001  0.009  1.000  0.026  0.500  0.005  0.000  0.000  0.000  0.000
 3418.8   90  1.5276 -2.010e-01  0.020  0.028    1.60  0.0354  0.304  0.049  0.002  0.012  1.000  0.034  0.501  0.007  0.000  0.000  0.000  0.000
 3444.7   90  1.5285 -2.020e-01  0.020  0.028    1.60  0.0353  0.303  0.049  0.002  0.012  1.000  0.034  0.501  0.007  0.000  0.000  0.000  0.000
 2777.0   90  1.5111 -1.933e-01  0.020  0.028    1.60  0.0427  0.365  0.049  0.004  0.017  1.000  0.052  0.501  0.010  0.000  0.000  0.000  0.000
 2320.2   90  1.5062 -1.827e-01  0.020  0.028    1.60  0.0488  0.418  0.049  0.006  0.024  1.000  0.074  0.503  0.014  0.000  0.000  0.000  0.000
 2044.2   90  1.5019 -1.795e-01  0.020  0.028    1.60  0.0549  0.471  0.049  0.009  0.032  1.000  0.094  0.504  0.017  0.001  0.000  0.000  0.000
 1778.4   90  1.4982 -1.757e-01  0.020  0.028    1.60  0.0628  0.537  0.049  0.013  0.041  1.000  0.121  0.506  0.023  0.001  0.000  0.000  0.000
 1455.2   90  1.4891 -1.671e-01  0.020  0.028    1.60  0.0750  0.643  0.049  0.024  0.058  1.000  0.175  0.512  0.034  0.002  0.000  0.000  0.000
 1270.3   90  1.4867 -1.643e-01  0.020  0.028    1.60  0.0867  0.742  0.049  0.034  0.075  1.000  0.224  0.520  0.043  0.004  0.000  0.000  0.000
  944.3   90  1.4845 -1.596e-01  0.020  0.028    1.60  0.1219  1.044  0.049  0.073  0.123  1.000  0.367  0.550  0.074  0.010  0.002  0.000  0.000
  693.5   90  1.4831 -1.572e-01  0.020  0.028    1.60  0.1848  1.583  0.049  0.141  0.195  1.000  0.585  0.620  0.132  0.026  0.005  0.001  0.000
  527.1   90  1.4831 -1.618e-01  0.020  0.028    1.60  0.2891  2.476  0.049  0.218  0.278  1.000  0.833  0.736  0.221  0.061  0.016  0.005  0.001
  399.8   90  1.4831 -1.680e-01  0.020  0.028    1.60  0.4612  3.950  0.049  0.300  0.375  1.000  1.125  0.924  0.373  0.137  0.047  0.017  0.006
  329.1   90  1.4854 -1.705e-01  0.020  0.028    1.60  0.6343  5.433  0.049  0.357  0.446  1.000  1.336  1.101  0.526  0.226  0.089  0.035  0.014
  229.8   90  1.4291 -1.629e-01  0.020  0.028    1.60  0.8860  7.589  0.049  0.404  0.557  1.000  1.671  1.498  0.914  0.494  0.245  0.120  0.057
 7082.2   90  1.5936 -2.358e-01  0.020  0.028    1.60  0.0188  0.161  0.049  0.000  0.003  1.000  0.008  0.500  0.001  0.000  0.000  0.000  0.000
  300.0   95  1.4515 -1.390e-01  0.020  0.030    1.60  0.7045  5.632  0.052  0.421  0.510  1.000  1.531  1.317  0.727  0.359  0.163  0.074  0.033
  400.0   95  1.4544 -1.360e-01  0.020  0.030    1.60  0.4397  3.515  0.052  0.341  0.403  1.000  1.208  0.998  0.434  0.171  0.063  0.024  0.009
  440.0   95  1.4545 -1.352e-01  0.020  0.030    1.60  0.3733  2.984  0.052  0.311  0.367  1.000  1.101  0.913  0.363  0.131  0.044  0.015  0.006
  500.0   95  1.4544 -1.330e-01  0.020  0.030    1.60  0.2993  2.393  0.052  0.270  0.320  1.000  0.961  0.816  0.285  0.091  0.028  0.009  0.003
  550.0   95  1.4544 -1.300e-01  0.020  0.030    1.60  0.2518  2.013  0.052  0.241  0.287  1.000  0.862  0.756  0.237  0.068  0.019  0.006  0.002
  600.0   95  1.4544 -1.290e-01  0.020  0.030    1.60  0.2169  1.734  0.052  0.214  0.258  1.000  0.775  0.709  0.201  0.052  0.013  0.004  0.001
  675.0   95  1.4544 -1.280e-01  0.020  0.030    1.60  0.1793  1.433  0.052  0.177  0.222  1.000  0.665  0.657  0.160  0.036  0.008  0.002  0.001
  800.0   95  1.4544 -1.270e-01  0.020  0.030    1.60  0.1382  1.105  0.052  0.129  0.174  1.000  0.523  0.600  0.116  0.021  0.004  0.001  0.000
  870.0   95  1.4541 -1.283e-01  0.020  0.030    1.60  0.1233  0.986  0.052  0.108  0.154  1.000  0.461  0.579  0.099  0.016  0.003  0.000  0.000
 1000.0   95  1.4574 -1.300e-01  0.020  0.030    1.60  0.1034  0.827  0.052  0.079  0.124  1.000  0.371  0.552  0.077  0.010  0.001  0.000  0.000
 1020.0   95  1.4579 -1.302e-01  0.020  0.030    1.60  0.1009  0.807  0.052  0.075  0.120  1.000  0.359  0.549  0.074  0.009  0.001  0.000  0.000
55555.6   95  1.7152 -2.870e-01  0.020  0.030    1.60  0.0045  0.036  0.052  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
23529.4   95  1.6750 -2.606e-01  0.020  0.030    1.60  0.0063  0.050  0.052  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
17699.1   95  1.6449 -2.435e-01  0.020  0.030    1.60  0.0080  0.064  0.052  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
15037.6   95  1.6263 -2.340e-01  0.020  0.030    1.60  0.0092  0.074  0.052  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
13157.9   95  1.6126 -2.259e-01  0.020  0.030    1.60  0.0103  0.082  0.052  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000  0.000
11111.1   95  1.5974 -2.164e-01  0.020  0.030    1.60  0.0118  0.094  0.052  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
 9708.7   95  1.5867 -2.116e-01  0.020  0.030    1.60  0.0133  0.106  0.052  0.000  0.002  1.000  0.005  0.500  0.001  0.000  0.000  0.000  0.000
 8849.6   95  1.5773 -2.055e-01  0.020  0.030    1.60  0.0143  0.115  0.052  0.000  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
 7782.1   95  1.5620 -1.982e-01  0.020  0.030    1.60  0.0158  0.126  0.052  0.000  0.003  1.000  0.008  0.500  0.001  0.000  0.000  0.000  0.000
 6968.6   95  1.5431 -1.909e-01  0.020  0.030    1.60  0.0173  0.138  0.052  0.000  0.003  1.000  0.010  0.500  0.002  0.000  0.000  0.000  0.000
 6097.6   95  1.5360 -1.845e-01  0.020  0.030    1.60  0.0193  0.154  0.052  0.000  0.004  1.000  0.013  0.500  0.002  0.000  0.000  0.000  0.000
 5154.6   95  1.5216 -1.789e-01  0.020  0.030    1.60  0.0224  0.179  0.052  0.001  0.006  1.000  0.018  0.500  0.004  0.000  0.000  0.000  0.000
 4618.9   95  1.5126 -1.756e-01  0.020  0.030    1.60  0.0247  0.197  0.052  0.001  0.007  1.000  0.022  0.500  0.004  0.000  0.000  0.000  0.000
 4319.7   95  1.5088 -1.742e-01  0.020  0.030    1.60  0.0263  0.210  0.052  0.001  0.009  1.000  0.025  0.500  0.004  0.000  0.000  0.000  0.000
 4016.1   95  1.5051 -1.722e-01  0.020  0.030    1.60  0.0281  0.224  0.052  0.002  0.010  1.000  0.029  0.500  0.005  0.000  0.000  0.000  0.000
 3418.8   95  1.4907 -1.638e-01  0.020  0.030    1.60  0.0318  0.254  0.052  0.003  0.013  1.000  0.039  0.501  0.008  0.000  0.000  0.000  0.000
 3444.7   95  1.4914 -1.645e-01  0.020  0.030    1.60  0.0316  0.253  0.052  0.003  0.012  1.000  0.039  0.501  0.008  0.000  0.000  0.000  0.000
 2777.0   95  1.4772 -1.571e-01  0.020  0.030    1.60  0.0381  0.305  0.052  0.005  0.020  1.000  0.059  0.501  0.012  0.000  0.000  0.000  0.000
 2320.2   95  1.4733 -1.481e-01  0.020  0.030    1.60  0.0437  0.350  0.052  0.007  0.028  1.000  0.083  0.503  0.016  0.000  0.000  0.000  0.000
 2044.2   95  1.4698 -1.454e-01  0.020  0.030    1.60  0.0492  0.393  0.052  0.011  0.036  1.000  0.106  0.505  0.020  0.001  0.000  0.000  0.000
 1778.4   95  1.4668 -1.425e-01  0.020  0.030    1.60  0.0563  0.450  0.052  0.017  0.046  1.000  0.137  0.508  0.026  0.001  0.000  0.000  0.000
 1455.2   95  1.4594 -1.352e-01  0.020  0.030    1.60  0.0674  0.539  0.052  0.029  0.065  1.000  0.196  0.516  0.038  0.002  0.000  0.000  0.000
 1270.3   95  1.4574 -1.332e-01  0.020  0.030    1.60  0.0782  0.625  0.052  0.043  0.083  1.000  0.249  0.525  0.049  0.005  0.000  0.000  0.000
  944.3   95  1.4556 -1.296e-01  0.020  0.030    1.60  0.1111  0.888  0.052  0.090  0.136  1.000  0.406  0.562  0.085  0.012  0.001  0.000  0.000
  693.5   95  1.4544 -1.272e-01  0.020  0.030    1.60  0.1713  1.369  0.052  0.170  0.214  1.000  0.641  0.646  0.153  0.033  0.007  0.002  0.000
  527.1   95  1.4544 -1.313e-01  0.020  0.030    1.60  0.2720  2.175  0.052  0.254  0.301  1.000  0.905  0.781  0.257  0.078  0.023  0.007  0.002
  399.8   95  1.4544 -1.360e-01  0.020  0.030    1.60  0.4402  3.519  0.052  0.341  0.403  1.000  1.209  0.999  0.435  0.171  0.063  0.024  0.009
  329.1   95  1.4563 -1.391e-01  0.020  0.030    1.60  0.6106  4.882  0.052  0.398  0.475  1.000  1.425  1.197  0.611  0.280  0.117  0.050  0.021
  229.8   95  1.4105 -1.321e-01  0.020  0.030    1.60  0.8691  6.948  0.052  0.450  0.586  1.000  1.758  1.625  1.044  0.594  0.309  0.159  0.080
 7082.2   95  1.5443 -1.919e-01  0.020  0.030    1.60  0.0171  0.137  0.052  0.000  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
  300.0   99  1.3898 -6.850e-02  0.020  0.038    1.60  0.7031  4.438  0.066  0.596  0.604  1.000  1.812  1.715  1.134  0.670  0.362  0.192  0.100
  400.0   99  1.3912 -6.710e-02  0.020  0.038    1.60  0.4181  2.639  0.066  0.523  0.500  1.000  1.500  1.304  0.706  0.345  0.155  0.070  0.031
  440.0   99  1.3912 -6.645e-02  0.020  0.038    1.60  0.3482  2.197  0.066  0.493  0.463  1.000  1.389  1.185  0.595  0.270  0.113  0.048  0.020
  500.0   99  1.3912 -6.560e-02  0.020  0.038    1.60  0.2713  1.713  0.066  0.450  0.413  1.000  1.238  1.043  0.470  0.192  0.073  0.029  0.011
  550.0   99  1.3912 -6.410e-02  0.020  0.038    1.60  0.2236  1.411  0.066  0.419  0.376  1.000  1.127  0.950  0.392  0.147  0.052  0.019  0.007
  600.0   99  1.3912 -6.340e-02  0.020  0.038    1.60  0.1882  1.188  0.066  0.386  0.342  1.000  1.026  0.876  0.331  0.114  0.037  0.013  0.004
  675.0   99  1.3912 -6.306e-02  0.020  0.038    1.60  0.1505  0.950  0.066  0.337  0.299  1.000  0.896  0.789  0.263  0.080  0.023  0.007  0.003
  800.0   99  1.3912 -6.270e-02  0.020  0.038    1.60  0.1104  0.697  0.066  0.267  0.240  1.000  0.721  0.692  0.189  0.047  0.012  0.003  0.001
  870.0   99  1.3911 -6.313e-02  0.020  0.038    1.60  0.0961  0.606  0.066  0.232  0.214  1.000  0.643  0.654  0.160  0.036  0.008  0.002  0.000
 1000.0   99  1.3927 -6.410e-02  0.020  0.038    1.60  0.0776  0.490  0.066  0.179  0.175  1.000  0.526  0.605  0.122  0.023  0.004  0.001  0.000
 1020.0   99  1.3929 -6.423e-02  0.020  0.038    1.60  0.0754  0.476  0.066  0.172  0.170  1.000  0.511  0.599  0.117  0.022  0.004  0.001  0.000
55555.6   99  1.5195 -1.410e-01  0.020  0.038    1.60  0.0033  0.021  0.066  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
23529.4   99  1.4998 -1.284e-01  0.020  0.038    1.60  0.0045  0.028  0.066  0.000  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000  0.000
17699.1   99  1.4850 -1.200e-01  0.020  0.038    1.60  0.0057  0.036  0.066  0.000  0.001  1.000  0.002  0.500  0.000  0.000  0.000  0.000  0.000
15037.6   99  1.4758 -1.150e-01  0.020  0.038    1.60  0.0065  0.041  0.066  0.000  0.001  1.000  0.003  0.500  0.001  0.000  0.000  0.000  0.000
13157.9   99  1.4690 -1.115e-01  0.020  0.038    1.60  0.0071  0.046  0.066  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
11111.1   99  1.4616 -1.063e-01  0.020  0.038    1.60  0.0081  0.052  0.066  0.000  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
 9708.7   99  1.4563 -1.040e-01  0.020  0.038    1.60  0.0092  0.057  0.066  0.000  0.003  1.000  0.008  0.500  0.001  0.000  0.000  0.000  0.000
 8849.6   99  1.4517 -1.015e-01  0.020  0.038    1.60  0.0098  0.062  0.066  0.000  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
 7782.1   99  1.4442 -9.725e-02  0.020  0.038    1.60  0.0108  0.068  0.066  0.001  0.004  1.000  0.012  0.500  0.002  0.000  0.000  0.000  0.000
 6968.6   99  1.4348 -9.374e-02  0.020  0.038    1.60  0.0117  0.074  0.066  0.001  0.006  1.000  0.015  0.500  0.003  0.000  0.000  0.000  0.000
 6097.6   99  1.4314 -9.075e-02  0.020  0.038    1.60  0.0130  0.082  0.066  0.001  0.006  1.000  0.020  0.500  0.004  0.000  0.000  0.000  0.000
 5154.6   99  1.4243 -8.796e-02  0.020  0.038    1.60  0.0150  0.095  0.066  0.002  0.009  1.000  0.027  0.500  0.006  0.000  0.000  0.000  0.000
 4618.9   99  1.4198 -8.630e-02  0.020  0.038    1.60  0.0165  0.104  0.066  0.003  0.011  1.000  0.033  0.501  0.007  0.000  0.000  0.000  0.000
 4319.7   99  1.4179 -8.565e-02  0.020  0.038    1.60  0.0176  0.111  0.066  0.003  0.013  1.000  0.038  0.501  0.008  0.000  0.000  0.000  0.000
 4016.1   99  1.4161 -8.469e-02  0.020  0.038    1.60  0.0187  0.119  0.066  0.004  0.015  1.000  0.044  0.501  0.009  0.000  0.000  0.000  0.000
 3418.8   99  1.4090 -8.049e-02  0.020  0.038    1.60  0.0212  0.133  0.066  0.007  0.020  1.000  0.060  0.502  0.012  0.000  0.000  0.000  0.000
 3444.7   99  1.4094 -8.086e-02  0.020  0.038    1.60  0.0212  0.133  0.066  0.006  0.019  1.000  0.059  0.502  0.011  0.000  0.000  0.000  0.000
 2777.0   99  1.4024 -7.731e-02  0.020  0.038    1.60  0.0255  0.161  0.066  0.012  0.030  1.000  0.089  0.504  0.017  0.000  0.000  0.000  0.000
 2320.2   99  1.4004 -7.297e-02  0.020  0.038    1.60  0.0293  0.184  0.066  0.021  0.041  1.000  0.126  0.507  0.025  0.001  0.000  0.000  0.000
 2044.2   99  1.3987 -7.157e-02  0.020  0.038    1.60  0.0332  0.209  0.066  0.030  0.053  1.000  0.159  0.511  0.032  0.002  0.000  0.000  0.000
 1778.4   99  1.3973 -7.025e-02  0.020  0.038    1.60  0.0384  0.242  0.066  0.044  0.068  1.000  0.203  0.517  0.042  0.003  0.000  0.000  0.000
 1455.2   99  1.3936 -6.672e-02  0.020  0.038    1.60  0.0470  0.296  0.066  0.076  0.096  1.000  0.288  0.534  0.060  0.007  0.001  0.000  0.000
 1270.3   99  1.3927 -6.570e-02  0.020  0.038    1.60  0.0556  0.350  0.066  0.106  0.121  1.000  0.361  0.552  0.078  0.010  0.002  0.000  0.000
  944.3   99  1.3918 -6.374e-02  0.020  0.038    1.60  0.0846  0.534  0.066  0.200  0.190  1.000  0.572  0.623  0.136  0.027  0.005  0.002  0.000
  693.5   99  1.3912 -6.277e-02  0.020  0.038    1.60  0.1428  0.901  0.066  0.327  0.289  1.000  0.867  0.771  0.250  0.074  0.021  0.006  0.002
  527.1   99  1.3912 -6.480e-02  0.020  0.038    1.60  0.2438  1.539  0.066  0.433  0.393  1.000  1.176  0.990  0.425  0.166  0.061  0.023  0.009
  399.8   99  1.3912 -6.710e-02  0.020  0.038    1.60  0.4186  2.642  0.066  0.523  0.500  1.000  1.501  1.305  0.707  0.346  0.155  0.070  0.031
  329.1   99  1.3921 -6.839e-02  0.020  0.038    1.60  0.5987  3.779  0.066  0.576  0.571  1.000  1.713  1.569  0.972  0.540  0.273  0.136  0.067
  229.8   99  1.3697 -6.514e-02  0.020  0.038    1.60  0.9152  5.776  0.066  0.633  0.671  1.000  2.013  2.061  1.544  1.026  0.623  0.368  0.211
 7082.2   99  1.4354 -9.426e-02  0.020  0.038    1.60  0.0115  0.073  0.066  0.001  0.005  1.000  0.014  0.500  0.003  0.000  0.000  0.000  0.000
