h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
  399.8   80  1.3600 -3.533e-09  0.089  0.138    0.60  2.4596  4.095  0.265  1.000  0.790  1.000  2.369  3.113  3.158  2.932  2.524  2.084  1.686
  329.1   80  1.3680 -9.467e-09  0.089  0.138    0.60  2.7812  4.631  0.265  1.000  0.788  1.000  2.364  3.171  3.277  3.147  2.809  2.416  2.050
  229.8   80  1.3888 -3.067e-08  0.089  0.138    0.60  2.9633  4.934  0.265  1.000  0.766  1.000  2.297  3.153  3.275  3.307  3.100  2.854  2.616
 7082.2   80  1.2942 -5.327e-02  0.089  0.138    0.60  0.0311  0.051  0.265  0.038  0.086  1.000  0.258  0.531  0.058  0.007  0.001  0.000  0.000
  300.0   90  1.3650 -1.520e-08  0.089  0.155    0.60  2.9200  4.329  0.298  1.000  0.787  1.000  2.361  3.236  3.408  3.392  3.149  2.839  2.536
  400.0   90  1.3530 -2.970e-09  0.089  0.155    0.60  2.6126  3.873  0.298  1.000  0.797  1.000  2.392  3.198  3.312  3.152  2.788  2.368  1.975
  440.0   90  1.3505 -2.223e-09  0.089  0.155    0.60  2.4436  3.622  0.298  1.000  0.796  1.000  2.390  3.159  3.235  3.027  2.628  2.187  1.782
  500.0   90  1.3480 -2.230e-09  0.089  0.155    0.60  2.1842  3.238  0.298  1.000  0.792  1.000  2.376  3.086  3.098  2.827  2.387  1.930  1.523
  550.0   90  1.3460 -3.060e-09  0.089  0.155    0.60  1.9724  2.924  0.298  1.000  0.786  1.000  2.359  3.018  2.977  2.660  2.196  1.736  1.337
  600.0   90  1.3450 -1.140e-08  0.089  0.155    0.60  1.7785  2.636  0.298  1.000  0.779  1.000  2.338  2.944  2.849  2.493  2.011  1.556  1.171
  675.0   90  1.3440 -2.243e-08  0.089  0.155    0.60  1.5194  2.252  0.298  1.000  0.768  1.000  2.302  2.829  2.657  2.252  1.758  1.318  0.959
  800.0   90  1.3420 -1.200e-07  0.089  0.155    0.60  1.1650  1.727  0.298  1.000  0.744  1.000  2.233  2.637  2.354  1.896  1.402  1.002  0.693
  870.0   90  1.3412  1.296e-06  0.089  0.155    0.60  1.0074  1.493  0.298  1.000  0.730  1.000  2.191  2.531  2.195  1.720  1.235  0.860  0.579
 1000.0   90  1.3400 -2.700e-06  0.089  0.155    0.60  0.7751  1.149  0.298  1.000  0.704  1.000  2.111  2.343  1.926  1.434  0.978  0.650  0.418
 1020.0   90  1.3397  6.136e-06  0.089  0.155    0.60  0.7447  1.104  0.298  1.000  0.700  1.000  2.098  2.316  1.888  1.395  0.944  0.623  0.398
55555.6   90  1.5820 -3.160e-01  0.089  0.155    0.60  0.0316  0.047  0.298  0.000  0.006  1.000  0.018  0.500  0.003  0.000  0.000  0.000  0.000
23529.4   90  1.5721 -3.171e-01  0.089  0.155    0.60  0.0474  0.071  0.298  0.002  0.013  1.000  0.040  0.501  0.007  0.000  0.000  0.000  0.000
17699.1   90  1.4755 -4.010e-01  0.089  0.155    0.60  0.0872  0.129  0.298  0.003  0.021  1.000  0.064  0.502  0.012  0.000  0.000  0.000  0.000
15037.6   90  1.3154 -3.771e-01  0.089  0.155    0.60  0.1082  0.160  0.298  0.003  0.027  1.000  0.080  0.503  0.017  0.001  0.000  0.000  0.000
13157.9   90  1.2270 -3.009e-01  0.089  0.155    0.60  0.1044  0.154  0.298  0.003  0.032  1.000  0.098  0.505  0.022  0.001  0.000  0.000  0.000
11111.1   90  1.2227 -1.582e-01  0.089  0.155    0.60  0.0651  0.096  0.298  0.005  0.045  1.000  0.136  0.509  0.031  0.002  0.000  0.000  0.000
 9708.7   90  1.3185 -1.419e-01  0.089  0.155    0.60  0.0642  0.095  0.298  0.011  0.061  1.000  0.183  0.516  0.040  0.003  0.000  0.000  0.000
 8849.6   90  1.3151 -1.311e-01  0.089  0.155    0.60  0.0658  0.097  0.298  0.016  0.072  1.000  0.214  0.522  0.047  0.005  0.001  0.000  0.000
 7782.1   90  1.2763 -8.760e-02  0.089  0.155    0.60  0.0517  0.077  0.298  0.024  0.087  1.000  0.262  0.533  0.060  0.006  0.001  0.000  0.000
 6968.6   90  1.3006 -3.978e-02  0.089  0.155    0.60  0.0276  0.041  0.298  0.071  0.107  1.000  0.321  0.547  0.075  0.011  0.001  0.000  0.000
 6097.6   90  1.3306 -1.131e-01  0.089  0.155    0.60  0.0869  0.129  0.298  0.049  0.132  1.000  0.395  0.567  0.093  0.015  0.003  0.001  0.000
 5154.6   90  1.3281 -2.216e-02  0.089  0.155    0.60  0.0273  0.040  0.298  0.224  0.173  1.000  0.520  0.615  0.131  0.027  0.006  0.002  0.001
 4618.9   90  1.3363 -2.938e-02  0.089  0.155    0.60  0.0403  0.060  0.298  0.281  0.202  1.000  0.607  0.652  0.161  0.039  0.010  0.003  0.001
 4319.7   90  1.3436 -2.520e-02  0.089  0.155    0.60  0.0416  0.062  0.298  0.345  0.223  1.000  0.668  0.681  0.183  0.047  0.013  0.004  0.001
 4016.1   90  1.3552 -2.133e-02  0.089  0.155    0.60  0.0448  0.067  0.298  0.443  0.247  1.000  0.739  0.718  0.210  0.059  0.017  0.006  0.002
 3418.8   90  1.4069 -3.805e-02  0.089  0.155    0.60  0.0965  0.143  0.298  0.452  0.303  1.000  0.908  0.810  0.279  0.092  0.030  0.011  0.004
 3444.7   90  1.4029 -3.512e-02  0.089  0.155    0.60  0.0903  0.134  0.298  0.465  0.300  1.000  0.900  0.806  0.276  0.091  0.030  0.011  0.004
 2777.0   90  1.2822 -2.014e-01  0.089  0.155    0.60  0.3494  0.518  0.298  0.391  0.339  1.000  1.017  0.916  0.394  0.155  0.061  0.025  0.010
 2320.2   90  1.2874  3.821e-02  0.089  0.155    0.60  0.0170  0.026  0.298  1.000  0.444  1.000  1.331  1.187  0.610  0.290  0.130  0.061  0.029
 2044.2   90  1.3142  3.758e-03  0.089  0.155    0.60  0.1200  0.178  0.298  0.984  0.489  1.000  1.467  1.330  0.744  0.385  0.186  0.092  0.045
 1778.4   90  1.3233 -9.988e-04  0.089  0.155    0.60  0.1918  0.284  0.298  0.995  0.539  1.000  1.619  1.515  0.928  0.524  0.274  0.145  0.075
 1455.2   90  1.3329 -3.876e-04  0.089  0.155    0.60  0.3322  0.492  0.298  0.997  0.606  1.000  1.818  1.799  1.239  0.781  0.452  0.261  0.147
 1270.3   90  1.3347 -6.102e-05  0.089  0.155    0.60  0.4582  0.679  0.298  1.000  0.646  1.000  1.938  2.000  1.478  0.996  0.615  0.375  0.222
  944.3   90  1.3406 -6.445e-06  0.089  0.155    0.60  0.8666  1.285  0.298  1.000  0.715  1.000  2.146  2.421  2.037  1.550  1.080  0.732  0.480
  693.5   90  1.3440 -2.902e-08  0.089  0.155    0.60  1.4628  2.168  0.298  1.000  0.764  1.000  2.292  2.799  2.610  2.195  1.699  1.264  0.913
  527.1   90  1.3468 -1.876e-09  0.089  0.155    0.60  2.0676  3.065  0.298  1.000  0.789  1.000  2.367  3.050  3.033  2.736  2.282  1.823  1.419
  399.8   90  1.3530 -2.985e-09  0.089  0.155    0.60  2.6136  3.874  0.298  1.000  0.797  1.000  2.392  3.198  3.312  3.153  2.789  2.369  1.976
  329.1   90  1.3601 -9.422e-09  0.089  0.155    0.60  2.8630  4.244  0.298  1.000  0.793  1.000  2.378  3.237  3.401  3.335  3.051  2.695  2.351
  229.8   90  1.3810 -3.244e-08  0.089  0.155    0.60  2.9255  4.337  0.298  1.000  0.766  1.000  2.300  3.194  3.351  3.449  3.300  3.118  2.932
 7082.2   90  1.2994 -4.508e-02  0.089  0.155    0.60  0.0303  0.045  0.298  0.062  0.104  1.000  0.313  0.544  0.072  0.010  0.001  0.000  0.000
  300.0   95  1.3590 -1.550e-08  0.089  0.178    0.60  2.9291  3.781  0.342  1.000  0.787  1.000  2.362  3.279  3.492  3.550  3.376  3.134  2.886
  400.0   95  1.3480 -2.550e-09  0.089  0.178    0.60  2.7678  3.573  0.342  1.000  0.802  1.000  2.406  3.271  3.451  3.367  3.064  2.684  2.313
  440.0   95  1.3455 -1.753e-09  0.089  0.178    0.60  2.6392  3.407  0.342  1.000  0.803  1.000  2.409  3.246  3.397  3.266  2.922  2.511  2.117
  500.0   95  1.3430 -1.770e-09  0.089  0.178    0.60  2.4204  3.124  0.342  1.000  0.801  1.000  2.404  3.193  3.291  3.095  2.702  2.260  1.849
  550.0   95  1.3410 -2.639e-09  0.089  0.178    0.60  2.2279  2.876  0.342  1.000  0.798  1.000  2.395  3.140  3.192  2.948  2.522  2.066  1.651
  600.0   95  1.3400 -1.120e-08  0.089  0.178    0.60  2.0433  2.638  0.342  1.000  0.793  1.000  2.380  3.080  3.082  2.794  2.343  1.881  1.471
  675.0   95  1.3390 -2.288e-08  0.089  0.178    0.60  1.7850  2.304  0.342  1.000  0.785  1.000  2.353  2.982  2.910  2.566  2.088  1.629  1.235
  800.0   95  1.3370 -1.220e-07  0.089  0.178    0.60  1.4121  1.823  0.342  1.000  0.766  1.000  2.299  2.813  2.629  2.216  1.718  1.281  0.926
  870.0   95  1.3362  1.363e-06  0.089  0.178    0.60  1.2392  1.600  0.342  1.000  0.755  1.000  2.265  2.717  2.477  2.036  1.538  1.119  0.789
 1000.0   95  1.3350 -2.770e-06  0.089  0.178    0.60  0.9763  1.260  0.342  1.000  0.733  1.000  2.198  2.543  2.212  1.737  1.251  0.873  0.589
 1020.0   95  1.3347  6.494e-06  0.089  0.178    0.60  0.9413  1.215  0.342  1.000  0.729  1.000  2.187  2.517  2.174  1.695  1.212  0.841  0.564
55555.6   95  1.5630 -3.240e-01  0.089  0.178    0.60  0.0378  0.049  0.342  0.001  0.008  1.000  0.024  0.500  0.004  0.000  0.000  0.000  0.000
23529.4   95  1.5513 -3.343e-01  0.089  0.178    0.60  0.0588  0.076  0.342  0.002  0.017  1.000  0.051  0.501  0.009  0.000  0.000  0.000  0.000
17699.1   95  1.4509 -4.112e-01  0.089  0.178    0.60  0.1048  0.135  0.342  0.004  0.027  1.000  0.082  0.503  0.016  0.001  0.000  0.000  0.000
15037.6   95  1.2986 -3.871e-01  0.089  0.178    0.60  0.1294  0.167  0.342  0.004  0.034  1.000  0.102  0.505  0.022  0.001  0.000  0.000  0.000
13157.9   95  1.1998 -3.075e-01  0.089  0.178    0.60  0.1245  0.161  0.342  0.004  0.041  1.000  0.123  0.508  0.028  0.002  0.000  0.000  0.000
11111.1   95  1.1936 -1.386e-01  0.089  0.178    0.60  0.0667  0.086  0.342  0.006  0.057  1.000  0.171  0.514  0.040  0.003  0.000  0.000  0.000
 9708.7   95  1.2865 -1.062e-01  0.089  0.178    0.60  0.0568  0.074  0.342  0.018  0.076  1.000  0.229  0.524  0.052  0.005  0.001  0.000  0.000
 8849.6   95  1.2972 -9.618e-02  0.089  0.178    0.60  0.0571  0.074  0.342  0.026  0.090  1.000  0.269  0.533  0.061  0.007  0.001  0.000  0.000
 7782.1   95  1.2844 -6.746e-02  0.089  0.178    0.60  0.0471  0.061  0.342  0.044  0.110  1.000  0.331  0.550  0.078  0.010  0.002  0.000  0.000
 6968.6   95  1.3032 -3.453e-02  0.089  0.178    0.60  0.0289  0.037  0.342  0.112  0.134  1.000  0.401  0.572  0.096  0.016  0.003  0.001  0.000
 6097.6   95  1.3249 -1.093e-01  0.089  0.178    0.60  0.0995  0.129  0.342  0.066  0.161  1.000  0.483  0.599  0.120  0.023  0.005  0.001  0.000
 5154.6   95  1.3268 -1.527e-02  0.089  0.178    0.60  0.0280  0.037  0.342  0.337  0.210  1.000  0.631  0.665  0.171  0.043  0.011  0.003  0.001
 4618.9   95  1.3342 -2.426e-02  0.089  0.178    0.60  0.0457  0.059  0.342  0.392  0.243  1.000  0.729  0.715  0.210  0.059  0.017  0.005  0.002
 4319.7   95  1.3417 -1.935e-02  0.089  0.178    0.60  0.0473  0.061  0.342  0.476  0.266  1.000  0.797  0.753  0.239  0.072  0.022  0.008  0.003
 4016.1   95  1.3532 -1.503e-02  0.089  0.178    0.60  0.0518  0.067  0.342  0.597  0.292  1.000  0.875  0.800  0.274  0.090  0.030  0.011  0.004
 3418.8   95  1.4100 -3.088e-02  0.089  0.178    0.60  0.1192  0.154  0.342  0.574  0.352  1.000  1.055  0.913  0.360  0.136  0.049  0.019  0.007
 3444.7   95  1.4053 -2.775e-02  0.089  0.178    0.60  0.1108  0.143  0.342  0.593  0.349  1.000  1.047  0.908  0.356  0.134  0.048  0.019  0.007
 2777.0   95  1.2807 -2.105e-01  0.089  0.178    0.60  0.4251  0.548  0.342  0.405  0.387  1.000  1.161  1.039  0.505  0.224  0.095  0.042  0.019
 2320.2   95  1.2830  4.023e-02  0.089  0.178    0.60  0.0380  0.049  0.342  1.000  0.498  1.000  1.495  1.366  0.779  0.409  0.201  0.100  0.050
 2044.2   95  1.3102  4.017e-03  0.089  0.178    0.60  0.1699  0.219  0.342  0.990  0.540  1.000  1.621  1.520  0.935  0.529  0.278  0.147  0.077
 1778.4   95  1.3193 -1.021e-03  0.089  0.178    0.60  0.2650  0.343  0.342  0.995  0.588  1.000  1.762  1.717  1.147  0.702  0.396  0.223  0.124
 1455.2   95  1.3289 -4.029e-04  0.089  0.178    0.60  0.4465  0.576  0.342  0.998  0.647  1.000  1.943  2.011  1.491  1.008  0.624  0.383  0.226
 1270.3   95  1.3308 -6.354e-05  0.089  0.178    0.60  0.6035  0.779  0.342  1.000  0.683  1.000  2.048  2.212  1.749  1.254  0.824  0.531  0.331
  944.3   95  1.3356 -6.722e-06  0.089  0.178    0.60  1.0810  1.396  0.342  1.000  0.743  1.000  2.227  2.616  2.322  1.859  1.366  0.970  0.667
  693.5   95  1.3390 -2.971e-08  0.089  0.178    0.60  1.7270  2.229  0.342  1.000  0.782  1.000  2.345  2.956  2.866  2.510  2.028  1.571  1.182
  527.1   95  1.3418 -1.415e-09  0.089  0.178    0.60  2.3157  2.989  0.342  1.000  0.800  1.000  2.400  3.165  3.239  3.016  2.604  2.153  1.739
  399.8   95  1.3480 -2.565e-09  0.089  0.178    0.60  2.7685  3.574  0.342  1.000  0.802  1.000  2.406  3.271  3.451  3.368  3.065  2.685  2.314
  329.1   95  1.3541 -9.383e-09  0.089  0.178    0.60  2.9184  3.767  0.342  1.000  0.794  1.000  2.383  3.289  3.502  3.511  3.294  2.996  2.697
  229.8   95  1.3738 -3.377e-08  0.089  0.178    0.60  2.8490  3.678  0.342  1.000  0.766  1.000  2.299  3.231  3.422  3.594  3.518  3.419  3.307
 7082.2   95  1.3032 -3.906e-02  0.089  0.178    0.60  0.0317  0.041  0.342  0.100  0.130  1.000  0.391  0.568  0.093  0.015  0.003  0.001  0.000
  300.0   99  1.3520 -1.580e-08  0.089  0.251    0.60  2.7712  2.537  0.482  1.000  0.778  1.000  2.334  3.325  3.590  3.824  3.827  3.801  3.749
  400.0   99  1.3420 -2.080e-09  0.089  0.251    0.60  2.9121  2.666  0.482  1.000  0.799  1.000  2.396  3.357  3.632  3.722  3.585  3.363  3.123
  440.0   99  1.3403 -1.243e-09  0.089  0.251    0.60  2.9054  2.660  0.482  1.000  0.803  1.000  2.410  3.355  3.622  3.668  3.485  3.211  2.921
  500.0   99  1.3380 -1.240e-09  0.089  0.251    0.60  2.8405  2.600  0.482  1.000  0.808  1.000  2.424  3.345  3.591  3.577  3.334  2.998  2.654
  550.0   99  1.3360 -2.180e-09  0.089  0.251    0.60  2.7479  2.516  0.482  1.000  0.810  1.000  2.431  3.328  3.551  3.491  3.206  2.831  2.455
  600.0   99  1.3350 -1.100e-08  0.089  0.251    0.60  2.6358  2.413  0.482  1.000  0.811  1.000  2.432  3.301  3.495  3.391  3.067  2.662  2.264
  675.0   99  1.3340 -2.332e-08  0.089  0.251    0.60  2.4460  2.239  0.482  1.000  0.809  1.000  2.426  3.251  3.393  3.228  2.855  2.419  2.003
  800.0   99  1.3320 -1.240e-07  0.089  0.251    0.60  2.1084  1.930  0.482  1.000  0.802  1.000  2.405  3.149  3.202  2.949  2.516  2.054  1.633
  870.0   99  1.3312  1.436e-06  0.089  0.251    0.60  1.9276  1.764  0.482  1.000  0.796  1.000  2.388  3.085  3.087  2.792  2.334  1.869  1.455
 1000.0   99  1.3300 -2.850e-06  0.089  0.251    0.60  1.6219  1.485  0.482  1.000  0.784  1.000  2.351  2.961  2.871  2.509  2.023  1.564  1.174
 1020.0   99  1.3297  6.897e-06  0.089  0.251    0.60  1.5780  1.445  0.482  1.000  0.782  1.000  2.345  2.942  2.838  2.468  1.979  1.522  1.136
55555.6   99  1.5420 -3.320e-01  0.089  0.251    0.60  0.0558  0.051  0.482  0.002  0.015  1.000  0.046  0.501  0.009  0.000  0.000  0.000  0.000
23529.4   99  1.5285 -3.546e-01  0.089  0.251    0.60  0.0907  0.083  0.482  0.006  0.032  1.000  0.097  0.504  0.018  0.001  0.000  0.000  0.000
17699.1   99  1.4224 -4.219e-01  0.089  0.251    0.60  0.1573  0.144  0.482  0.009  0.049  1.000  0.148  0.510  0.030  0.002  0.000  0.000  0.000
15037.6   99  1.2810 -3.981e-01  0.089  0.251    0.60  0.1922  0.176  0.482  0.009  0.060  1.000  0.180  0.515  0.041  0.003  0.000  0.000  0.000
13157.9   99  1.1699 -3.142e-01  0.089  0.251    0.60  0.1839  0.168  0.482  0.009  0.073  1.000  0.217  0.523  0.054  0.006  0.001  0.000  0.000
11111.1   99  1.1612 -1.161e-01  0.089  0.251    0.60  0.0814  0.074  0.482  0.012  0.100  1.000  0.299  0.542  0.075  0.011  0.002  0.000  0.000
 9708.7   99  1.2511 -6.572e-02  0.089  0.251    0.60  0.0532  0.049  0.482  0.049  0.131  1.000  0.393  0.570  0.098  0.017  0.003  0.001  0.000
 8849.6   99  1.2770 -5.731e-02  0.089  0.251    0.60  0.0526  0.048  0.482  0.082  0.153  1.000  0.459  0.593  0.116  0.022  0.004  0.001  0.000
 7782.1   99  1.2939 -4.484e-02  0.089  0.251    0.60  0.0509  0.047  0.482  0.147  0.186  1.000  0.560  0.633  0.149  0.034  0.008  0.002  0.001
 6968.6   99  1.3056 -2.817e-02  0.089  0.251    0.60  0.0417  0.038  0.482  0.255  0.220  1.000  0.658  0.680  0.185  0.048  0.013  0.004  0.001
 6097.6   99  1.3183 -1.043e-01  0.089  0.251    0.60  0.1502  0.138  0.482  0.128  0.254  1.000  0.762  0.730  0.228  0.067  0.020  0.006  0.002
 5154.6   99  1.3260 -7.817e-03  0.089  0.251    0.60  0.0486  0.044  0.482  0.618  0.322  1.000  0.966  0.866  0.331  0.119  0.042  0.016  0.006
 4618.9   99  1.3302 -1.837e-02  0.089  0.251    0.60  0.0832  0.076  0.482  0.626  0.361  1.000  1.083  0.955  0.403  0.160  0.061  0.025  0.010
 4319.7   99  1.3382 -1.272e-02  0.089  0.251    0.60  0.0902  0.083  0.482  0.719  0.387  1.000  1.163  1.019  0.456  0.192  0.077  0.033  0.014
 4016.1   99  1.3511 -8.044e-03  0.089  0.251    0.60  0.1055  0.097  0.482  0.837  0.416  1.000  1.249  1.094  0.519  0.232  0.098  0.043  0.019
 3418.8   99  1.4131 -2.277e-02  0.089  0.251    0.60  0.2450  0.225  0.482  0.763  0.476  1.000  1.428  1.248  0.654  0.322  0.146  0.068  0.032
 3444.7   99  1.4076 -1.941e-02  0.089  0.251    0.60  0.2287  0.210  0.482  0.786  0.474  1.000  1.420  1.243  0.650  0.319  0.144  0.068  0.031
 2777.0   99  1.2799 -2.206e-01  0.089  0.251    0.60  0.6429  0.589  0.482  0.443  0.513  1.000  1.540  1.448  0.907  0.510  0.272  0.145  0.077
 2320.2   99  1.2774  4.247e-02  0.089  0.251    0.60  0.1551  0.142  0.482  1.000  0.625  1.000  1.873  1.890  1.341  0.866  0.517  0.305  0.176
 2044.2   99  1.3051  4.303e-03  0.089  0.251    0.60  0.3839  0.351  0.482  0.997  0.654  1.000  1.961  2.046  1.535  1.047  0.656  0.405  0.243
 1778.4   99  1.3143 -1.046e-03  0.089  0.251    0.60  0.5604  0.513  0.482  0.996  0.688  1.000  2.065  2.246  1.796  1.300  0.864  0.562  0.353
 1455.2   99  1.3237 -4.204e-04  0.089  0.251    0.60  0.8723  0.798  0.482  0.998  0.731  1.000  2.191  2.523  2.182  1.702  1.219  0.846  0.568
 1270.3   99  1.3248 -6.639e-05  0.089  0.251    0.60  1.1109  1.017  0.482  1.000  0.755  1.000  2.263  2.701  2.450  2.002  1.503  1.089  0.763
  944.3   99  1.3306 -7.035e-06  0.089  0.251    0.60  1.7485  1.601  0.482  1.000  0.789  1.000  2.367  3.015  2.963  2.628  2.151  1.688  1.286
  693.5   99  1.3340 -3.045e-08  0.089  0.251    0.60  2.3984  2.196  0.482  1.000  0.807  1.000  2.423  3.235  3.364  3.185  2.802  2.359  1.941
  527.1   99  1.3368 -8.927e-10  0.089  0.251    0.60  2.7934  2.557  0.482  1.000  0.809  1.000  2.428  3.337  3.571  3.532  3.266  2.907  2.545
  399.8   99  1.3420 -2.096e-09  0.089  0.251    0.60  2.9120  2.666  0.482  1.000  0.799  1.000  2.396  3.357  3.632  3.722  3.586  3.364  3.124
  329.1   99  1.3477 -9.313e-09  0.089  0.251    0.60  2.8396  2.599  0.482  1.000  0.785  1.000  2.356  3.337  3.609  3.791  3.746  3.649  3.528
  229.8   99  1.3669 -3.533e-08  0.089  0.251    0.60  2.5940  2.375  0.482  1.000  0.762  1.000  2.285  3.301  3.547  3.911  4.014  4.155  4.264
 7082.2   99  1.3074 -3.196e-02  0.089  0.251    0.60  0.0450  0.041  0.482  0.238  0.215  1.000  0.644  0.673  0.179  0.045  0.012  0.003  0.001
