brc RRTMG LUT interpolated from GADS (DAR 09/2013)
V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
  399.8   80  1.4452 -1.222e-02  0.021  0.086    1.60  1.7460  6.740  0.149  0.932  0.709  1.000  2.128  2.388  2.006  1.515  1.045  0.694  0.445
  329.1   80  1.4478 -2.191e-02  0.021  0.086    1.60  2.2020  8.500  0.149  0.888  0.738  1.000  2.215  2.610  2.350  1.900  1.417  1.009  0.699
  229.8   80  1.4563 -2.605e-02  0.021  0.086    1.60  2.7868 10.758  0.149  0.861  0.761  1.000  2.285  2.862  2.785  2.473  2.047  1.617  1.256
 7082.2   80  1.3702 -2.410e-02  0.021  0.086    1.60  0.0072  0.028  0.149  0.142  0.023  1.000  0.070  0.502  0.015  0.000  0.000  0.000  0.000
  300.0   90  1.4298 -2.100e-02  0.021  0.092    1.60  2.4425  8.846  0.159  0.886  0.761  1.000  2.283  2.807  2.663  2.281  1.810  1.369  1.012
  400.0   90  1.4243 -9.810e-03  0.021  0.092    1.60  1.7853  6.465  0.159  0.943  0.725  1.000  2.176  2.506  2.173  1.694  1.207  0.826  0.547
  440.0   90  1.4234 -7.107e-03  0.021  0.092    1.60  1.5553  5.632  0.159  0.958  0.711  1.000  2.131  2.391  1.999  1.505  1.030  0.681  0.434
  500.0   90  1.4220 -4.290e-03  0.021  0.092    1.60  1.2590  4.559  0.159  0.973  0.688  1.000  2.063  2.227  1.765  1.262  0.817  0.514  0.310
  550.0   90  1.4209 -2.790e-03  0.021  0.092    1.60  1.0549  3.820  0.159  0.981  0.668  1.000  2.005  2.099  1.592  1.092  0.675  0.410  0.237
  600.0   90  1.4204 -2.680e-03  0.021  0.092    1.60  0.8898  3.222  0.159  0.981  0.649  1.000  1.947  1.978  1.437  0.946  0.560  0.328  0.182
  675.0   90  1.4197 -3.106e-03  0.021  0.092    1.60  0.6961  2.521  0.159  0.976  0.619  1.000  1.857  1.811  1.234  0.765  0.425  0.236  0.124
  800.0   90  1.4143 -4.460e-03  0.021  0.092    1.60  0.4659  1.687  0.159  0.959  0.570  1.000  1.709  1.576  0.968  0.546  0.275  0.141  0.068
  870.0   90  1.4130 -5.400e-03  0.021  0.092    1.60  0.3804  1.377  0.159  0.947  0.542  1.000  1.626  1.461  0.848  0.454  0.217  0.106  0.049
 1000.0   90  1.4132 -6.920e-03  0.021  0.092    1.60  0.2718  0.984  0.159  0.921  0.492  1.000  1.477  1.280  0.670  0.325  0.142  0.064  0.028
 1020.0   90  1.4127 -7.095e-03  0.021  0.092    1.60  0.2580  0.934  0.159  0.917  0.485  1.000  1.455  1.256  0.647  0.309  0.133  0.059  0.026
55555.6   90  1.7046  7.460e-03  0.021  0.092    1.60  0.0000  0.000  0.159  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
23529.4   90  1.7108  8.686e-02  0.021  0.092    1.60  0.0000  0.000  0.159  0.000  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
17699.1   90  1.6996  1.420e-01  0.021  0.092    1.60  0.0000  0.000  0.159  0.000  0.005  1.000  0.016  0.500  0.003  0.000  0.000  0.000  0.000
15037.6   90  1.3375  1.263e-01  0.021  0.092    1.60  0.0000  0.000  0.159  0.000  0.006  1.000  0.018  0.500  0.004  0.000  0.000  0.000  0.000
13157.9   90  1.3618  1.481e-01  0.021  0.092    1.60  0.0000  0.000  0.159  0.000  0.008  1.000  0.024  0.500  0.005  0.000  0.000  0.000  0.000
11111.1   90  1.3969  3.732e-02  0.021  0.092    1.60  0.0000  0.000  0.159  0.000  0.011  1.000  0.033  0.501  0.007  0.000  0.000  0.000  0.000
 9708.7   90  1.5270 -1.633e-02  0.021  0.092    1.60  0.0035  0.013  0.159  0.025  0.015  1.000  0.046  0.501  0.008  0.000  0.000  0.000  0.000
 8849.6   90  1.9084 -1.239e-01  0.021  0.092    1.60  0.0210  0.076  0.159  0.017  0.022  1.000  0.068  0.502  0.010  0.000  0.000  0.000  0.000
 7782.1   90  1.2787 -9.437e-03  0.021  0.092    1.60  0.0031  0.011  0.159  0.034  0.021  1.000  0.062  0.502  0.013  0.000  0.000  0.000  0.000
 6968.6   90  1.3638 -1.296e-02  0.021  0.092    1.60  0.0043  0.016  0.159  0.000  0.026  1.000  0.081  0.503  0.017  0.000  0.000  0.000  0.000
 6097.6   90  1.3609  4.553e-02  0.021  0.092    1.60  0.0000  0.000  0.159  0.005  0.035  1.000  0.105  0.505  0.022  0.001  0.000  0.000  0.000
 5154.6   90  1.3807 -3.613e-03  0.021  0.092    1.60  0.0022  0.008  0.159  1.000  0.048  1.000  0.145  0.509  0.029  0.002  0.000  0.000  0.000
 4618.9   90  1.3866  2.701e-03  0.021  0.092    1.60  0.0000  0.000  0.159  1.000  0.060  1.000  0.179  0.514  0.036  0.003  0.000  0.000  0.000
 4319.7   90  1.3923  6.869e-04  0.021  0.092    1.60  0.0012  0.004  0.159  1.000  0.068  1.000  0.203  0.517  0.041  0.003  0.000  0.000  0.000
 4016.1   90  1.3971  3.278e-04  0.021  0.092    1.60  0.0020  0.007  0.159  1.000  0.078  1.000  0.231  0.523  0.048  0.004  0.000  0.000  0.000
 3418.8   90  1.4231  6.453e-03  0.021  0.092    1.60  0.0001  0.001  0.159  0.000  0.103  1.000  0.311  0.540  0.064  0.007  0.001  0.000  0.000
 3444.7   90  1.4223  5.077e-03  0.021  0.092    1.60  0.0009  0.003  0.159  0.000  0.102  1.000  0.307  0.538  0.063  0.007  0.001  0.000  0.000
 2777.0   90  1.3404  1.143e-01  0.021  0.092    1.60  0.0000  0.000  0.159  0.000  0.140  1.000  0.420  0.576  0.097  0.016  0.003  0.000  0.000
 2320.2   90  1.3365 -2.691e-02  0.021  0.092    1.60  0.0339  0.122  0.159  1.000  0.183  1.000  0.549  0.618  0.135  0.027  0.006  0.001  0.000
 2044.2   90  1.3531 -5.520e-03  0.021  0.092    1.60  0.0258  0.093  0.159  0.899  0.222  1.000  0.666  0.670  0.173  0.041  0.010  0.003  0.001
 1778.4   90  1.3800 -6.739e-03  0.021  0.092    1.60  0.0477  0.173  0.159  0.779  0.271  1.000  0.813  0.745  0.227  0.064  0.018  0.006  0.002
 1455.2   90  1.4056 -9.753e-03  0.021  0.092    1.60  0.0992  0.359  0.159  0.813  0.348  1.000  1.042  0.889  0.334  0.117  0.038  0.014  0.005
 1270.3   90  1.4063 -8.580e-03  0.021  0.092    1.60  0.1421  0.514  0.159  0.864  0.401  1.000  1.201  1.012  0.435  0.173  0.063  0.024  0.009
  944.3   90  1.4140 -6.342e-03  0.021  0.092    1.60  0.3144  1.138  0.159  0.932  0.513  1.000  1.540  1.352  0.739  0.374  0.169  0.079  0.035
  693.5   90  1.4197 -3.096e-03  0.021  0.092    1.60  0.6566  2.378  0.159  0.975  0.612  1.000  1.835  1.772  1.188  0.726  0.397  0.218  0.113
  527.1   90  1.4213 -3.340e-03  0.021  0.092    1.60  1.1432  4.140  0.159  0.978  0.677  1.000  2.032  2.157  1.669  1.166  0.736  0.454  0.268
  399.8   90  1.4243 -9.826e-03  0.021  0.092    1.60  1.7868  6.471  0.159  0.943  0.725  1.000  2.176  2.507  2.174  1.695  1.208  0.827  0.548
  329.1   90  1.4274 -1.756e-02  0.021  0.092    1.60  2.2422  8.120  0.159  0.905  0.751  1.000  2.254  2.719  2.512  2.089  1.602  1.172  0.834
  229.8   90  1.4380 -2.088e-02  0.021  0.092    1.60  2.8200 10.212  0.159  0.880  0.770  1.000  2.309  2.941  2.912  2.641  2.230  1.799  1.429
 7082.2   90  1.3582 -1.369e-02  0.021  0.092    1.60  0.0045  0.016  0.159  0.001  0.026  1.000  0.079  0.503  0.016  0.000  0.000  0.000  0.000
  300.0   95  1.4124 -1.650e-02  0.021  0.099    1.60  2.5040  8.435  0.171  0.905  0.772  1.000  2.315  2.907  2.822  2.481  2.021  1.570  1.192
  400.0   95  1.4059 -7.690e-03  0.021  0.099    1.60  1.8540  6.245  0.171  0.954  0.741  1.000  2.224  2.630  2.355  1.897  1.398  0.988  0.676
  440.0   95  1.4048 -5.572e-03  0.021  0.099    1.60  1.6238  5.470  0.171  0.966  0.727  1.000  2.183  2.519  2.182  1.700  1.207  0.825  0.544
  500.0   95  1.4033 -3.360e-03  0.021  0.099    1.60  1.3242  4.461  0.171  0.978  0.707  1.000  2.121  2.358  1.944  1.443  0.971  0.634  0.397
  550.0   95  1.4020 -2.190e-03  0.021  0.099    1.60  1.1159  3.759  0.171  0.985  0.689  1.000  2.067  2.231  1.765  1.259  0.812  0.511  0.307
  600.0   95  1.4013 -2.100e-03  0.021  0.099    1.60  0.9462  3.187  0.171  0.985  0.670  1.000  2.011  2.109  1.602  1.099  0.680  0.413  0.239
  675.0   95  1.4006 -2.439e-03  0.021  0.099    1.60  0.7452  2.510  0.171  0.981  0.643  1.000  1.927  1.939  1.386  0.898  0.523  0.302  0.166
  800.0   95  1.3959 -3.500e-03  0.021  0.099    1.60  0.5045  1.699  0.171  0.968  0.595  1.000  1.784  1.695  1.098  0.649  0.345  0.184  0.093
  870.0   95  1.3947 -4.236e-03  0.021  0.099    1.60  0.4136  1.393  0.171  0.958  0.568  1.000  1.704  1.575  0.967  0.544  0.275  0.140  0.068
 1000.0   95  1.3946 -5.430e-03  0.021  0.099    1.60  0.2962  0.998  0.171  0.937  0.519  1.000  1.557  1.381  0.769  0.394  0.182  0.086  0.039
 1020.0   95  1.3942 -5.569e-03  0.021  0.099    1.60  0.2814  0.948  0.171  0.934  0.512  1.000  1.535  1.355  0.743  0.376  0.171  0.080  0.036
55555.6   95  1.6672  7.830e-02  0.021  0.099    1.60  0.0000  0.000  0.171  0.000  0.001  1.000  0.004  0.500  0.001  0.000  0.000  0.000  0.000
23529.4   95  1.6692  1.460e-01  0.021  0.099    1.60  0.0000  0.000  0.171  0.000  0.004  1.000  0.010  0.500  0.002  0.000  0.000  0.000  0.000
17699.1   95  1.6370  2.042e-01  0.021  0.099    1.60  0.0000  0.000  0.171  0.000  0.005  1.000  0.017  0.500  0.003  0.000  0.000  0.000  0.000
15037.6   95  1.3233  1.861e-01  0.021  0.099    1.60  0.0000  0.000  0.171  0.000  0.007  1.000  0.020  0.500  0.004  0.000  0.000  0.000  0.000
13157.9   95  1.3173  1.851e-01  0.021  0.099    1.60  0.0000  0.000  0.171  0.000  0.009  1.000  0.026  0.500  0.006  0.000  0.000  0.000  0.000
11111.1   95  1.3428  5.198e-02  0.021  0.099    1.60  0.0000  0.000  0.171  0.000  0.013  1.000  0.037  0.501  0.008  0.000  0.000  0.000  0.000
 9708.7   95  1.4637 -2.765e-03  0.021  0.099    1.60  0.0008  0.003  0.171  0.230  0.017  1.000  0.052  0.501  0.010  0.000  0.000  0.000  0.000
 8849.6   95  1.7701 -8.902e-02  0.021  0.099    1.60  0.0183  0.061  0.171  0.017  0.025  1.000  0.073  0.502  0.011  0.000  0.000  0.000  0.000
 7782.1   95  1.2830 -8.525e-05  0.021  0.099    1.60  0.0002  0.001  0.171  0.346  0.024  1.000  0.073  0.502  0.015  0.000  0.000  0.000  0.000
 6968.6   95  1.3516 -4.669e-03  0.021  0.099    1.60  0.0019  0.006  0.171  0.000  0.031  1.000  0.093  0.504  0.019  0.001  0.000  0.000  0.000
 6097.6   95  1.3511  5.773e-02  0.021  0.099    1.60  0.0000  0.000  0.171  0.000  0.039  1.000  0.119  0.507  0.025  0.001  0.000  0.000  0.000
 5154.6   95  1.3688 -1.945e-03  0.021  0.099    1.60  0.0017  0.005  0.171  1.000  0.055  1.000  0.165  0.512  0.034  0.002  0.000  0.000  0.000
 4618.9   95  1.3742  5.480e-03  0.021  0.099    1.60  0.0000  0.000  0.171  0.000  0.068  1.000  0.202  0.517  0.042  0.003  0.000  0.000  0.000
 4319.7   95  1.3805  2.635e-03  0.021  0.099    1.60  0.0005  0.002  0.171  0.000  0.077  1.000  0.229  0.522  0.048  0.003  0.000  0.000  0.000
 4016.1   95  1.3870  1.286e-03  0.021  0.099    1.60  0.0019  0.007  0.171  1.000  0.087  1.000  0.261  0.529  0.055  0.005  0.001  0.000  0.000
 3418.8   95  1.4211  8.699e-03  0.021  0.099    1.60  0.0000  0.000  0.171  0.000  0.117  1.000  0.351  0.550  0.074  0.009  0.001  0.000  0.000
 3444.7   95  1.4193  7.010e-03  0.021  0.099    1.60  0.0005  0.001  0.171  0.000  0.115  1.000  0.346  0.548  0.072  0.008  0.001  0.000  0.000
 2777.0   95  1.3270  1.380e-01  0.021  0.099    1.60  0.0000  0.000  0.171  0.000  0.155  1.000  0.467  0.595  0.112  0.021  0.004  0.001  0.000
 2320.2   95  1.3231 -3.038e-02  0.021  0.099    1.60  0.0411  0.139  0.171  1.000  0.203  1.000  0.607  0.643  0.156  0.034  0.008  0.001  0.000
 2044.2   95  1.3422 -5.280e-03  0.021  0.099    1.60  0.0300  0.101  0.171  0.938  0.244  1.000  0.733  0.705  0.200  0.052  0.014  0.004  0.001
 1778.4   95  1.3654 -5.061e-03  0.021  0.099    1.60  0.0525  0.177  0.171  0.829  0.295  1.000  0.886  0.791  0.263  0.081  0.023  0.007  0.003
 1455.2   95  1.3871 -7.580e-03  0.021  0.099    1.60  0.1080  0.363  0.171  0.852  0.374  1.000  1.121  0.953  0.387  0.146  0.051  0.019  0.007
 1270.3   95  1.3883 -6.713e-03  0.021  0.099    1.60  0.1556  0.524  0.171  0.893  0.428  1.000  1.282  1.090  0.502  0.215  0.083  0.034  0.014
  944.3   95  1.3953 -4.976e-03  0.021  0.099    1.60  0.3421  1.153  0.171  0.946  0.539  1.000  1.619  1.459  0.847  0.451  0.216  0.106  0.049
  693.5   95  1.4007 -2.431e-03  0.021  0.099    1.60  0.7041  2.371  0.171  0.980  0.636  1.000  1.906  1.900  1.338  0.855  0.491  0.279  0.152
  527.1   95  1.4025 -2.618e-03  0.021  0.099    1.60  1.2062  4.063  0.171  0.982  0.697  1.000  2.092  2.288  1.845  1.340  0.881  0.564  0.345
  399.8   95  1.4059 -7.702e-03  0.021  0.099    1.60  1.8555  6.250  0.171  0.954  0.741  1.000  2.224  2.631  2.356  1.898  1.399  0.989  0.677
  329.1   95  1.4096 -1.380e-02  0.021  0.099    1.60  2.3081  7.775  0.171  0.921  0.764  1.000  2.292  2.828  2.682  2.295  1.812  1.364  1.000
  229.8   95  1.4220 -1.640e-02  0.021  0.099    1.60  2.8648  9.651  0.171  0.899  0.776  1.000  2.329  3.019  3.038  2.814  2.427  2.003  1.628
 7082.2   95  1.3477 -4.518e-03  0.021  0.099    1.60  0.0018  0.006  0.171  0.057  0.030  1.000  0.090  0.503  0.019  0.001  0.000  0.000  0.000
  300.0   99  1.3856 -9.510e-03  0.021  0.117    1.60  2.6847  7.633  0.203  0.938  0.789  1.000  2.367  3.090  3.131  2.896  2.487  2.039  1.639
  400.0   99  1.3776 -4.440e-03  0.021  0.117    1.60  2.0816  5.919  0.203  0.972  0.770  1.000  2.311  2.877  2.742  2.358  1.862  1.405  1.029
  440.0   99  1.3763 -3.211e-03  0.021  0.117    1.60  1.8532  5.269  0.203  0.979  0.761  1.000  2.281  2.781  2.581  2.156  1.650  1.208  0.855
  500.0   99  1.3744 -1.940e-03  0.021  0.117    1.60  1.5451  4.393  0.203  0.987  0.744  1.000  2.232  2.637  2.349  1.881  1.374  0.964  0.652
  550.0   99  1.3728 -1.260e-03  0.021  0.117    1.60  1.3237  3.764  0.203  0.991  0.730  1.000  2.189  2.518  2.167  1.676  1.179  0.800  0.522
  600.0   99  1.3720 -1.210e-03  0.021  0.117    1.60  1.1386  3.237  0.203  0.991  0.714  1.000  2.143  2.401  1.995  1.491  1.011  0.664  0.419
  675.0   99  1.3711 -1.403e-03  0.021  0.117    1.60  0.9136  2.598  0.203  0.989  0.690  1.000  2.070  2.232  1.760  1.250  0.804  0.504  0.303
  800.0   99  1.3676 -2.020e-03  0.021  0.117    1.60  0.6372  1.812  0.203  0.982  0.649  1.000  1.946  1.979  1.432  0.938  0.554  0.323  0.180
  870.0   99  1.3666 -2.448e-03  0.021  0.117    1.60  0.5284  1.502  0.203  0.977  0.625  1.000  1.874  1.850  1.277  0.800  0.452  0.253  0.136
 1000.0   99  1.3660 -3.130e-03  0.021  0.117    1.60  0.3832  1.090  0.203  0.965  0.580  1.000  1.741  1.639  1.037  0.598  0.312  0.163  0.082
 1020.0   99  1.3656 -3.212e-03  0.021  0.117    1.60  0.3649  1.038  0.203  0.963  0.573  1.000  1.721  1.610  1.005  0.573  0.295  0.153  0.076
55555.6   99  1.6096  1.870e-01  0.021  0.117    1.60  0.0000  0.000  0.203  0.000  0.002  1.000  0.006  0.500  0.001  0.000  0.000  0.000  0.000
23529.4   99  1.6050  2.384e-01  0.021  0.117    1.60  0.0000  0.000  0.203  0.000  0.005  1.000  0.014  0.500  0.003  0.000  0.000  0.000  0.000
17699.1   99  1.5409  2.988e-01  0.021  0.117    1.60  0.0000  0.000  0.203  0.000  0.007  1.000  0.023  0.500  0.004  0.000  0.000  0.000  0.000
15037.6   99  1.3017  2.775e-01  0.021  0.117    1.60  0.0000  0.000  0.203  0.000  0.009  1.000  0.028  0.500  0.006  0.000  0.000  0.000  0.000
13157.9   99  1.2488  2.407e-01  0.021  0.117    1.60  0.0000  0.000  0.203  0.000  0.012  1.000  0.035  0.501  0.008  0.000  0.000  0.000  0.000
11111.1   99  1.2597  7.458e-02  0.021  0.117    1.60  0.0000  0.000  0.203  0.000  0.016  1.000  0.050  0.501  0.011  0.000  0.000  0.000  0.000
 9708.7   99  1.3664  1.817e-02  0.021  0.117    1.60  0.0000  0.000  0.203  0.000  0.023  1.000  0.068  0.502  0.014  0.000  0.000  0.000  0.000
 8849.6   99  1.5574 -3.475e-02  0.021  0.117    1.60  0.0103  0.029  0.203  0.033  0.030  1.000  0.091  0.504  0.017  0.001  0.000  0.000  0.000
 7782.1   99  1.2894  1.438e-02  0.021  0.117    1.60  0.0000  0.000  0.203  0.000  0.033  1.000  0.101  0.504  0.021  0.001  0.000  0.000  0.000
 6968.6   99  1.3328  8.028e-03  0.021  0.117    1.60  0.0000  0.000  0.203  0.000  0.042  1.000  0.126  0.507  0.027  0.001  0.000  0.000  0.000
 6097.6   99  1.3359  7.659e-02  0.021  0.117    1.60  0.0000  0.000  0.203  0.000  0.055  1.000  0.163  0.511  0.035  0.002  0.000  0.000  0.000
 5154.6   99  1.3504  6.287e-04  0.021  0.117    1.60  0.0010  0.003  0.203  0.000  0.074  1.000  0.222  0.521  0.047  0.004  0.000  0.000  0.000
 4618.9   99  1.3552  9.756e-03  0.021  0.117    1.60  0.0000  0.000  0.203  0.000  0.090  1.000  0.270  0.531  0.058  0.005  0.001  0.000  0.000
 4319.7   99  1.3623  5.627e-03  0.021  0.117    1.60  0.0000  0.000  0.203  0.357  0.101  1.000  0.304  0.539  0.066  0.007  0.001  0.000  0.000
 4016.1   99  1.3714  2.754e-03  0.021  0.117    1.60  0.0028  0.008  0.203  1.000  0.115  1.000  0.346  0.549  0.075  0.010  0.001  0.000  0.000
 3418.8   99  1.4181  1.228e-02  0.021  0.117    1.60  0.0000  0.000  0.203  0.000  0.154  1.000  0.462  0.583  0.101  0.017  0.003  0.001  0.000
 3444.7   99  1.4147  1.007e-02  0.021  0.117    1.60  0.0014  0.004  0.203  0.000  0.152  1.000  0.455  0.581  0.100  0.016  0.003  0.001  0.000
 2777.0   99  1.3064  1.754e-01  0.021  0.117    1.60  0.0000  0.000  0.203  0.000  0.193  1.000  0.578  0.657  0.153  0.044  0.006  0.002  0.000
 2320.2   99  1.3025 -3.592e-02  0.021  0.117    1.60  0.0609  0.173  0.203  1.000  0.255  1.000  0.766  0.721  0.219  0.058  0.017  0.005  0.001
 2044.2   99  1.3256 -4.923e-03  0.021  0.117    1.60  0.0444  0.126  0.203  1.000  0.303  1.000  0.907  0.810  0.282  0.090  0.028  0.009  0.003
 1778.4   99  1.3430 -2.465e-03  0.021  0.117    1.60  0.0719  0.204  0.203  0.907  0.357  1.000  1.071  0.925  0.370  0.136  0.047  0.017  0.006
 1455.2   99  1.3587 -4.227e-03  0.021  0.117    1.60  0.1421  0.404  0.203  0.919  0.439  1.000  1.317  1.133  0.543  0.239  0.097  0.041  0.016
 1270.3   99  1.3606 -3.837e-03  0.021  0.117    1.60  0.2054  0.584  0.203  0.942  0.493  1.000  1.478  1.302  0.696  0.341  0.152  0.070  0.031
  944.3   99  1.3667 -2.871e-03  0.021  0.117    1.60  0.4398  1.251  0.203  0.970  0.599  1.000  1.798  1.725  1.132  0.676  0.365  0.196  0.102
  693.5   99  1.3712 -1.399e-03  0.021  0.117    1.60  0.8672  2.466  0.203  0.989  0.684  1.000  2.051  2.192  1.706  1.196  0.759  0.471  0.280
  527.1   99  1.3735 -1.510e-03  0.021  0.117    1.60  1.4204  4.039  0.203  0.990  0.737  1.000  2.209  2.572  2.249  1.767  1.265  0.871  0.578
  399.8   99  1.3776 -4.447e-03  0.021  0.117    1.60  2.0831  5.923  0.203  0.972  0.770  1.000  2.311  2.878  2.743  2.359  1.863  1.406  1.030
  329.1   99  1.3822 -7.953e-03  0.021  0.117    1.60  2.5135  7.146  0.203  0.949  0.785  1.000  2.356  3.035  3.025  2.736  2.290  1.827  1.423
  229.8   99  1.3974 -9.454e-03  0.021  0.117    1.60  2.9657  8.432  0.203  0.930  0.785  1.000  2.357  3.147  3.261  3.149  2.835  2.454  2.097
 7082.2   99  1.3317  9.563e-03  0.021  0.117    1.60  0.0000  0.000  0.203  0.000  0.041  1.000  0.123  0.506  0.026  0.001  0.000  0.000  0.000
