ssc RRTMG LUT interpolated from GADS (DAR 09/2013)
V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK  RgDry  RgWet      Sg       Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
  527.1   80  1.3549 -2.167e-09  0.401  0.800    1.80  2.3461  0.421  1.899  1.000  0.790  1.000  2.370  3.532  3.942  4.511  4.852  5.252  5.636
  399.8   80  1.3590 -5.395e-09  0.401  0.800    1.80  2.2692  0.407  1.899  1.000  0.803  1.000  2.409  3.623  4.093  4.737  5.165  5.663  6.169
  329.1   80  1.3655 -1.060e-07  0.401  0.800    1.80  2.2276  0.400  1.899  1.000  0.812  1.000  2.437  3.674  4.176  4.859  5.320  5.874  6.450
  229.8   80  1.3828 -7.155e-07  0.401  0.800    1.80  2.1807  0.391  1.899  1.000  0.822  1.000  2.464  3.721  4.238  4.973  5.468  6.111  6.794
 7082.2   80  1.3219 -2.560e-02  0.401  0.800    1.80  0.6660  0.120  1.899  0.779  0.705  1.000  2.115  2.362  1.991  1.525  1.090  0.762  0.521
  300.0   90  1.3610 -1.620e-07  0.401  0.959    1.80  2.1893  0.328  2.274  1.000  0.825  1.000  2.476  3.751  4.309  5.009  5.538  6.130  6.791
  400.0   90  1.3510 -3.930e-09  0.401  0.959    1.80  2.2336  0.335  2.274  1.000  0.816  1.000  2.447  3.697  4.226  4.881  5.370  5.892  6.459
  440.0   90  1.3493 -2.678e-09  0.401  0.959    1.80  2.2536  0.338  2.274  1.000  0.811  1.000  2.432  3.669  4.180  4.823  5.287  5.788  6.317
  500.0   90  1.3470 -2.060e-09  0.401  0.959    1.80  2.2788  0.342  2.274  1.000  0.806  1.000  2.418  3.634  4.123  4.735  5.166  5.629  6.109
  550.0   90  1.3450 -2.550e-09  0.401  0.959    1.80  2.3068  0.346  2.274  1.000  0.801  1.000  2.403  3.602  4.070  4.659  5.064  5.496  5.934
  600.0   90  1.3440 -1.130e-08  0.401  0.959    1.80  2.3343  0.350  2.274  1.000  0.797  1.000  2.390  3.572  4.020  4.585  4.959  5.360  5.756
  675.0   90  1.3430 -2.251e-08  0.401  0.959    1.80  2.3758  0.356  2.274  1.000  0.792  1.000  2.376  3.534  3.954  4.479  4.808  5.159  5.500
  800.0   90  1.3400 -2.591e-07  0.401  0.959    1.80  2.4534  0.368  2.274  1.000  0.788  1.000  2.364  3.485  3.872  4.329  4.588  4.854  5.100
  870.0   90  1.3392 -3.276e-07  0.401  0.959    1.80  2.4971  0.374  2.274  1.000  0.787  1.000  2.361  3.463  3.835  4.257  4.477  4.697  4.893
 1000.0   90  1.3370 -1.300e-05  0.401  0.959    1.80  2.5767  0.386  2.274  1.000  0.788  1.000  2.363  3.438  3.791  4.149  4.304  4.441  4.552
 1020.0   90  1.3366 -5.226e-06  0.401  0.959    1.80  2.5884  0.388  2.274  1.000  0.788  1.000  2.364  3.436  3.787  4.135  4.281  4.405  4.504
55555.6   90  1.5490 -3.480e-01  0.401  0.959    1.80  0.3463  0.052  2.274  0.119  0.254  1.000  0.763  0.720  0.220  0.070  0.023  0.008  0.003
23529.4   90  1.5357 -3.511e-01  0.401  0.959    1.80  0.5834  0.087  2.274  0.195  0.355  1.000  1.067  0.924  0.403  0.171  0.071  0.031  0.014
17699.1   90  1.4366 -4.053e-01  0.401  0.959    1.80  0.8675  0.130  2.274  0.204  0.421  1.000  1.264  1.131  0.614  0.312  0.153  0.077  0.039
15037.6   90  1.2852 -3.761e-01  0.401  0.959    1.80  0.8994  0.135  2.274  0.179  0.471  1.000  1.414  1.327  0.824  0.467  0.255  0.141  0.078
13157.9   90  1.1736 -2.956e-01  0.401  0.959    1.80  0.7889  0.118  2.274  0.158  0.528  1.000  1.583  1.555  1.071  0.665  0.397  0.237  0.142
11111.1   90  1.1705 -9.941e-02  0.401  0.959    1.80  0.4093  0.061  2.274  0.222  0.637  1.000  1.911  2.026  1.593  1.131  0.765  0.510  0.339
 9708.7   90  1.2578 -4.453e-02  0.401  0.959    1.80  0.4434  0.067  2.274  0.573  0.684  1.000  2.053  2.253  1.855  1.385  0.975  0.673  0.456
 8849.6   90  1.2948 -3.815e-02  0.401  0.959    1.80  0.5831  0.088  2.274  0.679  0.702  1.000  2.105  2.343  1.970  1.502  1.072  0.749  0.514
 7782.1   90  1.3060 -3.254e-02  0.401  0.959    1.80  0.7338  0.111  2.274  0.745  0.727  1.000  2.182  2.503  2.189  1.733  1.284  0.925  0.653
 6968.6   90  1.3131 -2.359e-02  0.401  0.959    1.80  0.8836  0.132  2.274  0.796  0.745  1.000  2.234  2.624  2.365  1.929  1.467  1.083  0.782
 6097.6   90  1.3297 -9.614e-02  0.401  0.959    1.80  1.2840  0.193  2.274  0.543  0.765  1.000  2.297  2.737  2.552  2.141  1.689  1.290  0.968
 5154.6   90  1.3359 -4.060e-03  0.401  0.959    1.80  1.4024  0.210  2.274  0.955  0.778  1.000  2.334  2.905  2.803  2.450  1.993  1.565  1.199
 4618.9   90  1.3412 -1.458e-02  0.401  0.959    1.80  1.6641  0.249  2.274  0.901  0.786  1.000  2.360  2.977  2.926  2.606  2.164  1.734  1.358
 4319.7   90  1.3487 -8.967e-03  0.401  0.959    1.80  1.8194  0.273  2.274  0.935  0.787  1.000  2.360  3.003  2.972  2.674  2.243  1.814  1.437
 4016.1   90  1.3593 -4.482e-03  0.401  0.959    1.80  2.0140  0.302  2.274  0.967  0.782  1.000  2.346  3.007  2.982  2.707  2.287  1.865  1.495
 3418.8   90  1.4195 -1.772e-02  0.401  0.959    1.80  2.5115  0.377  2.274  0.888  0.768  1.000  2.304  2.936  2.910  2.676  2.309  1.932  1.605
 3444.7   90  1.4143 -1.449e-02  0.401  0.959    1.80  2.4910  0.374  2.274  0.907  0.767  1.000  2.301  2.936  2.904  2.668  2.295  1.915  1.586
 2777.0   90  1.3012 -2.101e-01  0.401  0.959    1.80  2.1508  0.322  2.274  0.620  0.871  1.000  2.611  3.687  4.184  4.281  4.107  3.788  3.398
 2320.2   90  1.2848  4.032e-02  0.401  0.959    1.80  2.4741  0.371  2.274  1.000  0.837  1.000  2.511  3.505  3.873  3.913  3.718  3.402  3.048
 2044.2   90  1.3140  4.050e-03  0.401  0.959    1.80  2.6947  0.404  2.274  0.995  0.822  1.000  2.465  3.447  3.781  3.845  3.683  3.418  3.124
 1778.4   90  1.3225 -1.041e-03  0.401  0.959    1.80  2.7746  0.416  2.274  0.996  0.812  1.000  2.436  3.431  3.759  3.869  3.760  3.558  3.328
 1455.2   90  1.3320 -4.365e-04  0.401  0.959    1.80  2.7647  0.415  2.274  0.997  0.799  1.000  2.398  3.410  3.734  3.924  3.900  3.810  3.692
 1270.3   90  1.3339 -9.035e-05  0.401  0.959    1.80  2.7100  0.406  2.274  0.999  0.794  1.000  2.381  3.414  3.745  3.994  4.034  4.023  3.984
  944.3   90  1.3383 -1.270e-05  0.401  0.959    1.80  2.5429  0.381  2.274  1.000  0.787  1.000  2.361  3.446  3.805  4.190  4.372  4.545  4.691
  693.5   90  1.3430 -3.665e-08  0.401  0.959    1.80  2.3865  0.357  2.274  1.000  0.791  1.000  2.373  3.524  3.937  4.454  4.772  5.111  5.438
  527.1   90  1.3458 -1.527e-09  0.401  0.959    1.80  2.2934  0.344  2.274  1.000  0.803  1.000  2.410  3.617  4.095  4.694  5.111  5.557  6.015
  399.8   90  1.3510 -3.927e-09  0.401  0.959    1.80  2.2335  0.335  2.274  1.000  0.816  1.000  2.447  3.697  4.226  4.881  5.370  5.893  6.460
  329.1   90  1.3568 -6.588e-08  0.401  0.959    1.80  2.2017  0.330  2.274  1.000  0.823  1.000  2.470  3.738  4.292  4.975  5.494  6.062  6.694
  229.8   90  1.3747 -4.312e-07  0.401  0.959    1.80  2.1637  0.325  2.274  1.000  0.828  1.000  2.485  3.766  4.322  5.060  5.597  6.249  6.969
 7082.2   90  1.3168 -2.696e-02  0.401  0.959    1.80  0.8783  0.132  2.274  0.787  0.741  1.000  2.225  2.599  2.329  1.888  1.428  1.050  0.754
  300.0   95  1.3550 -9.570e-08  0.401  1.172    1.80  2.1657  0.266  2.780  1.000  0.835  1.000  2.504  3.804  4.406  5.102  5.683  6.285  7.000
  400.0   95  1.3450 -2.990e-09  0.401  1.172    1.80  2.2029  0.270  2.780  1.000  0.827  1.000  2.481  3.762  4.344  5.009  5.555  6.102  6.728
  440.0   95  1.3441 -1.904e-09  0.401  1.172    1.80  2.2150  0.272  2.780  1.000  0.824  1.000  2.471  3.742  4.311  4.964  5.490  6.018  6.614
  500.0   95  1.3420 -1.580e-09  0.401  1.172    1.80  2.2384  0.274  2.780  1.000  0.818  1.000  2.453  3.708  4.254  4.891  5.391  5.893  6.445
  550.0   95  1.3400 -2.280e-09  0.401  1.172    1.80  2.2574  0.277  2.780  1.000  0.814  1.000  2.441  3.682  4.211  4.832  5.307  5.786  6.301
  600.0   95  1.3380 -1.110e-08  0.401  1.172    1.80  2.2783  0.279  2.780  1.000  0.810  1.000  2.429  3.657  4.169  4.770  5.222  5.676  6.155
  675.0   95  1.3370 -2.302e-08  0.401  1.172    1.80  2.3116  0.284  2.780  1.000  0.803  1.000  2.410  3.616  4.100  4.676  5.089  5.508  5.936
  800.0   95  1.3350 -1.980e-07  0.401  1.172    1.80  2.3682  0.290  2.780  1.000  0.797  1.000  2.391  3.563  4.009  4.532  4.882  5.235  5.581
  870.0   95  1.3342  4.915e-07  0.401  1.172    1.80  2.4029  0.295  2.780  1.000  0.795  1.000  2.383  3.536  3.964  4.458  4.773  5.088  5.390
 1000.0   95  1.3330 -8.440e-06  0.401  1.172    1.80  2.4698  0.303  2.780  1.000  0.792  1.000  2.375  3.498  3.899  4.337  4.591  4.836  5.060
 1020.0   95  1.3327  3.548e-07  0.401  1.172    1.80  2.4803  0.304  2.780  1.000  0.792  1.000  2.374  3.494  3.891  4.321  4.566  4.800  5.012
55555.6   95  1.5410 -3.430e-01  0.401  1.172    1.80  0.4445  0.055  2.780  0.158  0.305  1.000  0.915  0.813  0.301  0.112  0.041  0.017  0.007
23529.4   95  1.5270 -3.567e-01  0.401  1.172    1.80  0.7544  0.092  2.780  0.233  0.410  1.000  1.230  1.068  0.540  0.259  0.121  0.058  0.028
17699.1   95  1.4241 -4.158e-01  0.401  1.172    1.80  1.0696  0.131  2.780  0.236  0.478  1.000  1.434  1.321  0.813  0.461  0.251  0.137  0.077
15037.6   95  1.2792 -3.881e-01  0.401  1.172    1.80  1.0877  0.133  2.780  0.212  0.531  1.000  1.594  1.558  1.076  0.674  0.404  0.241  0.145
13157.9   95  1.1659 -3.051e-01  0.401  1.172    1.80  0.9465  0.116  2.780  0.188  0.590  1.000  1.770  1.823  1.382  0.942  0.612  0.394  0.252
11111.1   95  1.1593 -1.025e-01  0.401  1.172    1.80  0.5089  0.063  2.780  0.242  0.698  1.000  2.092  2.349  2.013  1.551  1.133  0.809  0.572
 9708.7   95  1.2469 -4.547e-02  0.401  1.172    1.80  0.5809  0.071  2.780  0.594  0.736  1.000  2.208  2.562  2.282  1.834  1.384  1.016  0.732
 8849.6   95  1.2827 -3.847e-02  0.401  1.172    1.80  0.7587  0.093  2.780  0.696  0.748  1.000  2.245  2.637  2.387  1.950  1.490  1.106  0.804
 7782.1   95  1.3021 -3.330e-02  0.401  1.172    1.80  0.9770  0.119  2.780  0.760  0.766  1.000  2.298  2.764  2.577  2.167  1.702  1.295  0.962
 6968.6   95  1.3099 -2.436e-02  0.401  1.172    1.80  1.1719  0.143  2.780  0.805  0.778  1.000  2.334  2.864  2.732  2.353  1.891  1.468  1.114
 6097.6   95  1.3235 -9.880e-02  0.401  1.172    1.80  1.5371  0.188  2.780  0.554  0.800  1.000  2.399  2.994  2.960  2.631  2.198  1.774  1.402
 5154.6   95  1.3313 -4.099e-03  0.401  1.172    1.80  1.7454  0.214  2.780  0.951  0.800  1.000  2.399  3.090  3.112  2.842  2.420  1.984  1.590
 4618.9   95  1.3352 -1.504e-02  0.401  1.172    1.80  1.9888  0.244  2.780  0.898  0.806  1.000  2.419  3.153  3.226  2.999  2.605  2.179  1.786
 4319.7   95  1.3431 -9.251e-03  0.401  1.172    1.80  2.1426  0.263  2.780  0.931  0.804  1.000  2.410  3.160  3.245  3.040  2.660  2.244  1.858
 4016.1   95  1.3552 -4.597e-03  0.401  1.172    1.80  2.3307  0.286  2.780  0.964  0.795  1.000  2.383  3.139  3.215  3.029  2.664  2.263  1.894
 3418.8   95  1.4171 -1.828e-02  0.401  1.172    1.80  2.7046  0.332  2.780  0.873  0.777  1.000  2.330  3.047  3.114  2.983  2.689  2.360  2.059
 3444.7   95  1.4117 -1.494e-02  0.401  1.172    1.80  2.6948  0.330  2.780  0.894  0.775  1.000  2.326  3.045  3.102  2.966  2.663  2.328  2.025
 2777.0   95  1.2917 -2.176e-01  0.401  1.172    1.80  2.2825  0.281  2.780  0.632  0.887  1.000  2.660  3.861  4.528  4.799  4.779  4.577  4.262
 2320.2   95  1.2807  4.188e-02  0.401  1.172    1.80  2.6598  0.326  2.780  1.000  0.840  1.000  2.520  3.563  3.996  4.117  4.007  3.769  3.474
 2044.2   95  1.3090  4.231e-03  0.401  1.172    1.80  2.7598  0.338  2.780  0.991  0.823  1.000  2.469  3.500  3.890  4.040  3.973  3.801  3.587
 1778.4   95  1.3184 -1.051e-03  0.401  1.172    1.80  2.7629  0.338  2.780  0.996  0.810  1.000  2.430  3.468  3.839  4.033  4.019  3.920  3.783
 1455.2   95  1.3278 -4.337e-04  0.401  1.172    1.80  2.6811  0.329  2.780  0.996  0.798  1.000  2.392  3.447  3.808  4.085  4.161  4.185  4.177
 1270.3   95  1.3288 -8.024e-05  0.401  1.172    1.80  2.6060  0.319  2.780  0.999  0.793  1.000  2.381  3.459  3.831  4.165  4.306  4.410  4.485
  944.3   95  1.3336 -1.023e-05  0.401  1.172    1.80  2.4407  0.300  2.780  1.000  0.793  1.000  2.378  3.512  3.924  4.386  4.665  4.940  5.197
  693.5   95  1.3370 -3.403e-08  0.401  1.172    1.80  2.3195  0.285  2.780  1.000  0.802  1.000  2.406  3.607  4.084  4.653  5.056  5.467  5.883
  527.1   95  1.3409 -1.128e-09  0.401  1.172    1.80  2.2488  0.276  2.780  1.000  0.816  1.000  2.446  3.694  4.230  4.859  5.346  5.835  6.367
  399.8   95  1.3450 -2.997e-09  0.401  1.172    1.80  2.2028  0.270  2.780  1.000  0.827  1.000  2.481  3.762  4.344  5.009  5.555  6.102  6.729
  329.1   95  1.3514 -4.021e-08  0.401  1.172    1.80  2.1775  0.267  2.780  1.000  0.832  1.000  2.497  3.792  4.389  5.076  5.648  6.233  6.920
  229.8   95  1.3699 -2.523e-07  0.401  1.172    1.80  2.1413  0.263  2.780  1.000  0.837  1.000  2.511  3.811  4.403  5.136  5.711  6.369  7.135
 7082.2   95  1.3131 -2.774e-02  0.401  1.172    1.80  1.1592  0.142  2.780  0.797  0.775  1.000  2.327  2.843  2.700  2.315  1.851  1.431  1.081
  300.0   99  1.3500 -3.280e-08  0.401  1.970    1.80  2.1147  0.154  4.673  1.000  0.851  1.000  2.553  3.893  4.567  5.266  5.923  6.555  7.369
  400.0   99  1.3400 -2.100e-09  0.401  1.970    1.80  2.1403  0.156  4.673  1.000  0.847  1.000  2.542  3.875  4.546  5.225  5.868  6.461  7.211
  440.0   99  1.3383 -1.191e-09  0.401  1.970    1.80  2.1502  0.157  4.673  1.000  0.845  1.000  2.535  3.863  4.526  5.200  5.836  6.417  7.147
  500.0   99  1.3360 -1.120e-09  0.401  1.970    1.80  2.1641  0.158  4.673  1.000  0.842  1.000  2.525  3.846  4.498  5.166  5.783  6.349  7.045
  550.0   99  1.3340 -2.030e-09  0.401  1.970    1.80  2.1757  0.159  4.673  1.000  0.839  1.000  2.517  3.831  4.475  5.135  5.742  6.294  6.965
  600.0   99  1.3330 -1.090e-08  0.401  1.970    1.80  2.1869  0.160  4.673  1.000  0.836  1.000  2.508  3.815  4.447  5.102  5.693  6.234  6.880
  675.0   99  1.3320 -2.339e-08  0.401  1.970    1.80  2.2024  0.160  4.673  1.000  0.831  1.000  2.495  3.790  4.405  5.049  5.618  6.142  6.754
  800.0   99  1.3300 -1.400e-07  0.401  1.970    1.80  2.2314  0.163  4.673  1.000  0.824  1.000  2.472  3.747  4.331  4.958  5.488  5.982  6.537
  870.0   99  1.3292  1.267e-06  0.401  1.970    1.80  2.2472  0.164  4.673  1.000  0.820  1.000  2.461  3.723  4.291  4.906  5.414  5.891  6.416
 1000.0   99  1.3280 -4.060e-06  0.401  1.970    1.80  2.2785  0.166  4.673  1.000  0.814  1.000  2.442  3.681  4.219  4.808  5.277  5.719  6.191
 1020.0   99  1.3277  5.675e-06  0.401  1.970    1.80  2.2836  0.166  4.673  1.000  0.813  1.000  2.439  3.675  4.209  4.793  5.256  5.692  6.156
55555.6   99  1.5340 -3.370e-01  0.401  1.970    1.80  0.8470  0.062  4.673  0.269  0.449  1.000  1.346  1.177  0.645  0.332  0.165  0.084  0.043
23529.4   99  1.5196 -3.622e-01  0.401  1.970    1.80  1.3236  0.096  4.673  0.330  0.555  1.000  1.663  1.579  1.083  0.681  0.408  0.243  0.146
17699.1   99  1.4127 -4.245e-01  0.401  1.970    1.80  1.6234  0.119  4.673  0.321  0.625  1.000  1.875  1.964  1.562  1.125  0.768  0.515  0.345
15037.6   99  1.2744 -4.001e-01  0.401  1.970    1.80  1.5709  0.114  4.673  0.298  0.679  1.000  2.037  2.284  1.981  1.546  1.141  0.822  0.585
13157.9   99  1.1572 -3.154e-01  0.401  1.970    1.80  1.3562  0.099  4.673  0.271  0.734  1.000  2.202  2.616  2.434  2.029  1.598  1.221  0.919
11111.1   99  1.1491 -1.054e-01  0.401  1.970    1.80  0.8480  0.062  4.673  0.323  0.821  1.000  2.463  3.174  3.242  2.969  2.556  2.124  1.725
 9708.7   99  1.2365 -4.645e-02  0.401  1.970    1.80  1.1185  0.081  4.673  0.657  0.833  1.000  2.499  3.268  3.393  3.162  2.760  2.317  1.896
 8849.6   99  1.2703 -3.876e-02  0.401  1.970    1.80  1.4125  0.103  4.673  0.735  0.833  1.000  2.498  3.279  3.419  3.205  2.812  2.372  1.950
 7782.1   99  1.2993 -3.394e-02  0.401  1.970    1.80  1.7699  0.129  4.673  0.783  0.833  1.000  2.500  3.308  3.484  3.307  2.938  2.512  2.094
 6968.6   99  1.3077 -2.514e-02  0.401  1.970    1.80  2.0243  0.148  4.673  0.811  0.833  1.000  2.499  3.334  3.541  3.402  3.064  2.657  2.252
 6097.6   99  1.3167 -1.015e-01  0.401  1.970    1.80  2.1348  0.156  4.673  0.570  0.862  1.000  2.586  3.546  3.938  3.953  3.739  3.407  3.030
 5154.6   99  1.3264 -4.102e-03  0.401  1.970    1.80  2.5348  0.185  4.673  0.934  0.829  1.000  2.485  3.398  3.687  3.662  3.421  3.086  2.732
 4618.9   99  1.3301 -1.550e-02  0.401  1.970    1.80  2.6297  0.192  4.673  0.874  0.831  1.000  2.494  3.438  3.775  3.814  3.635  3.355  3.047
 4319.7   99  1.3384 -9.527e-03  0.401  1.970    1.80  2.7087  0.198  4.673  0.908  0.822  1.000  2.463  3.403  3.716  3.769  3.605  3.349  3.070
 4016.1   99  1.3511 -4.702e-03  0.401  1.970    1.80  2.7802  0.203  4.673  0.949  0.803  1.000  2.408  3.332  3.592  3.657  3.505  3.280  3.043
 3418.8   99  1.4150 -1.884e-02  0.401  1.970    1.80  2.7578  0.201  4.673  0.814  0.791  1.000  2.371  3.270  3.572  3.780  3.784  3.733  3.646
 3444.7   99  1.4095 -1.539e-02  0.401  1.970    1.80  2.7690  0.202  4.673  0.842  0.786  1.000  2.357  3.249  3.520  3.709  3.688  3.620  3.523
 2777.0   99  1.2812 -2.241e-01  0.401  1.970    1.80  2.4355  0.177  4.673  0.663  0.905  1.000  2.717  4.124  5.104  5.768  6.171  6.380  6.427
 2320.2   99  1.2761  4.325e-02  0.401  1.970    1.80  2.7284  0.199  4.673  1.000  0.833  1.000  2.499  3.616  4.127  4.406  4.507  4.504  4.435
 2044.2   99  1.3041  4.400e-03  0.401  1.970    1.80  2.6071  0.190  4.673  0.978  0.816  1.000  2.448  3.569  4.046  4.396  4.584  4.700  4.771
 1778.4   99  1.3133 -1.058e-03  0.401  1.970    1.80  2.5162  0.184  4.673  0.994  0.804  1.000  2.413  3.549  4.001  4.399  4.642  4.835  4.999
 1455.2   99  1.3228 -4.298e-04  0.401  1.970    1.80  2.4082  0.176  4.673  0.993  0.802  1.000  2.406  3.573  4.040  4.521  4.855  5.161  5.455
 1270.3   99  1.3238 -7.048e-05  0.401  1.970    1.80  2.3526  0.171  4.673  0.998  0.805  1.000  2.415  3.609  4.098  4.623  5.009  5.369  5.730
  944.3   99  1.3286 -7.830e-06  0.401  1.970    1.80  2.2649  0.165  4.673  1.000  0.817  1.000  2.449  3.698  4.249  4.850  5.335  5.793  6.288
  693.5   99  1.3320 -3.142e-08  0.401  1.970    1.80  2.2067  0.161  4.673  1.000  0.830  1.000  2.491  3.783  4.392  5.035  5.598  6.118  6.721
  527.1   99  1.3348 -7.585e-10  0.401  1.970    1.80  2.1704  0.159  4.673  1.000  0.840  1.000  2.521  3.838  4.486  5.150  5.761  6.319  7.002
  399.8   99  1.3400 -2.115e-09  0.401  1.970    1.80  2.1402  0.156  4.673  1.000  0.847  1.000  2.542  3.875  4.546  5.225  5.868  6.461  7.211
  329.1   99  1.3457 -1.582e-08  0.401  1.970    1.80  2.1218  0.155  4.673  1.000  0.851  1.000  2.551  3.891  4.568  5.258  5.913  6.530  7.324
  229.8   99  1.3649 -8.153e-08  0.401  1.970    1.80  2.0998  0.153  4.673  1.000  0.850  1.000  2.551  3.884  4.537  5.263  5.910  6.588  7.446
 7082.2   99  1.3105 -2.853e-02  0.401  1.970    1.80  1.9993  0.146  4.673  0.804  0.833  1.000  2.499  3.327  3.529  3.382  3.039  2.628  2.221
